Date,Time,Movement,Duration,Phase 1 (EL) Queue,Phase 1 (EL) Wait,Phase 2 (WT) Queue,Phase 2 (WT) Wait,Phase 3 (SL) Queue,Phase 3 (SL) Wait,Phase 4 (NT) Queue,Phase 4 (NT) Wait,Phase 5 (WL) Queue,Phase 5 (WL) Wait,Phase 6 (ET) Queue,Phase 6 (ET) Wait,Phase 7 (NL) Queue,Phase 7 (NL) Wait,Phase 8 (ST) Queue,Phase 8 (ST) Wait,Period,Errors
02/15/2017,12:30:29,ST/NT,44,2,3,9,76,0,0,3,115,8,16,5,33,0,0,11,112,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:31:20,WT/WL,16,30,54,15,127,2,18,0,0,6,67,12,84,4,45,3,2,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:31:36,WT,7,30,70,13,0,10,33,0,0,9,0,14,100,2,60,13,9,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:31:43,WT/ET,15,30,77,12,0,6,41,0,0,4,2,15,107,2,68,12,17,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:31:58,ET,7,30,91,0,0,4,55,1,1,3,16,11,0,4,82,13,31,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:32:05,ET/EL,35,30,98,0,0,5,62,2,8,6,23,12,0,4,89,13,38,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:32:47,SL/NL,8,0,0,0,0,4,104,6,50,13,65,0,0,4,131,13,80,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:33:02,ST/NT,20,3,4,0,0,1,1,5,66,10,80,4,11,0,0,11,95,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:33:29,WT/WL,19,30,31,10,25,3,28,0,0,10,107,12,38,1,21,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:33:48,WT,7,30,51,11,0,3,47,0,0,4,0,13,58,1,41,10,1,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:33:55,WT/ET,13,30,57,9,0,4,54,0,0,0,0,11,64,2,47,11,7,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:34:08,ET,7,30,71,0,0,3,67,5,11,12,5,11,0,2,61,9,21,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:34:15,ET/EL,21,30,77,0,0,3,74,5,18,9,11,12,0,3,67,12,27,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:34:36,EL,7,30,0,11,12,7,95,4,38,7,32,0,0,2,88,11,48,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:34:43,WL/EL,6,30,0,6,19,9,0,2,45,4,39,0,0,2,95,13,55,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:34:49,WL,7,0,0,13,25,0,0,5,52,11,0,2,3,2,102,13,61,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:34:56,WT/WL,18,4,2,7,32,0,0,5,59,0,0,7,10,2,109,13,68,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:35:21,ST/NT,35,30,27,7,2,0,0,6,84,8,2,7,36,2,134,12,94,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:36:03,WT/WL,18,30,69,13,44,5,4,0,0,8,44,12,77,3,176,6,2,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:36:21,WT,7,30,87,13,0,5,22,0,0,0,0,13,95,3,194,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:36:28,WT/ET,6,30,94,13,0,5,30,0,0,0,0,14,103,7,201,7,1,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:36:34,ET,7,30,99,10,0,4,35,0,0,0,0,14,0,4,206,9,6,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:36:41,ET/EL,28,30,106,9,1,4,42,0,0,0,0,11,0,4,213,8,13,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:37:16,SL/NL,14,30,0,6,37,4,78,6,33,0,0,0,0,4,249,10,49,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:37:30,NL,3,30,13,9,51,0,0,5,47,0,0,5,10,0,0,8,63,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:37:37,NT,3,30,20,10,58,0,0,5,54,0,0,14,17,0,0,7,70,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:37:40,ST/NT,26,30,23,11,60,0,0,6,0,0,0,6,20,0,0,10,72,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:38:13,WT/WL,32,30,56,15,93,1,6,0,0,3,27,8,53,2,8,6,1,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:38:45,WT,7,30,88,9,0,5,38,4,10,0,0,6,85,3,40,7,9,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:38:52,WT/ET,16,30,96,0,0,5,46,5,18,0,0,7,93,4,47,6,3,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:39:08,ET,7,30,111,12,0,5,61,6,33,12,14,7,0,4,63,4,18,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:39:15,ET/EL,64,30,119,0,0,5,69,5,41,11,21,9,0,3,70,7,26,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:40:26,SL/NL,9,0,0,9,69,5,139,6,111,11,91,0,0,4,140,10,96,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:40:42,ST/NT,22,0,0,10,86,0,0,6,127,11,108,5,14,0,0,7,112,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:41:11,WT/WL,19,4,5,10,114,0,0,0,0,10,136,6,42,2,25,3,1,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:41:30,WT,7,30,24,10,0,3,4,0,0,6,0,11,61,2,44,4,20,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:41:37,WT/ET,17,30,32,4,0,2,12,0,0,6,1,11,69,2,52,7,28,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:41:53,Pedestrian Called (Phase 8),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
02/15/2017,12:41:54,ET,7,30,48,0,0,2,28,0,0,4,18,14,0,3,68,6,44,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:42:01,ET/EL,34,30,55,0,0,4,35,4,0,4,25,12,0,3,75,9,51,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:42:42,SL/NL,12,30,1,6,37,4,77,4,41,7,66,2,0,3,117,10,92,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:42:52,Pedestrian Sent (Phase 8),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
02/15/2017,12:42:54,SL,2,3,13,5,49,0,0,4,53,8,78,7,4,0,0,11,104,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:43:01,ST,2,30,19,4,55,0,0,5,59,7,85,10,11,0,0,9,111,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:43:03,ST/NT,34,30,21,6,57,0,0,4,61,6,87,11,13,0,0,9,0,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:43:44,WT/WL,20,30,63,12,99,0,0,0,0,12,128,10,54,2,10,5,1,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:44:04,WT,7,30,83,13,0,10,6,5,3,12,0,14,74,2,30,4,21,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:44:11,WT/ET,18,30,90,13,0,9,14,5,10,11,2,14,82,3,38,8,29,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:44:29,ET,7,30,108,8,0,10,31,5,28,8,20,13,0,4,55,11,46,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:44:36,ET/EL,19,30,115,9,2,10,38,6,35,8,27,12,0,2,62,13,53,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:44:55,EL,7,30,0,7,21,10,57,5,54,10,46,0,0,4,81,11,72,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:45:02,WL/EL,5,30,0,9,28,8,64,5,61,8,53,0,0,5,88,10,79,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:45:07,WL,7,0,0,6,33,8,69,5,66,6,0,0,0,3,93,9,84,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:45:14,WT/WL,7,0,0,6,40,8,76,6,73,4,0,6,1,4,100,10,91,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:45:21,WT,7,0,0,6,0,8,83,6,80,0,0,6,8,3,107,11,98,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:45:28,WT/ET,18,4,1,0,0,8,90,5,87,0,0,10,14,4,114,10,105,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:45:53,SL/NL,6,30,27,0,0,8,116,7,112,8,18,9,2,3,140,10,131,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:46:07,ST/NT,9,30,40,12,13,3,1,6,126,9,31,3,7,2,1,11,144,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:46:23,WT/WL,15,30,56,13,28,4,17,6,0,8,47,6,23,2,17,10,1,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:46:38,WT,7,30,71,12,0,4,32,4,15,4,0,7,38,2,32,12,17,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:46:45,WT/ET,10,30,79,8,0,4,39,4,22,0,0,9,45,2,39,9,24,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:46:55,ET,7,30,89,0,0,9,49,5,32,13,9,13,0,2,49,13,34,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:47:02,ET/EL,16,30,95,7,1,8,56,5,39,9,16,14,0,2,56,12,40,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:47:18,EL,7,30,0,7,17,5,72,4,55,8,32,7,0,2,72,12,57,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:47:25,WL/EL,19,0,0,5,24,5,79,6,62,8,39,0,0,4,79,12,63,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:47:51,SL/NL,14,3,0,11,50,9,105,7,87,0,0,9,21,5,105,13,89,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:48:05,SL,2,30,14,12,64,0,0,7,102,11,5,10,35,0,0,13,104,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:48:12,ST,2,30,20,8,71,0,0,7,108,7,11,9,42,0,0,10,110,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:48:14,ST/NT,31,30,23,8,74,0,0,7,111,9,14,9,45,0,0,13,0,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:48:52,WT/WL,20,30,61,12,112,6,29,0,0,13,52,12,83,3,11,11,2,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:49:12,WT,7,30,81,12,0,8,48,0,0,11,0,15,102,3,30,12,21,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:49:19,WT/ET,18,30,88,7,0,8,55,0,0,6,1,16,109,3,37,10,28,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:49:37,ET,7,30,106,0,0,9,73,0,0,6,20,14,0,4,56,11,46,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:49:44,ET/EL,32,30,112,4,1,8,80,0,0,9,26,13,0,4,62,10,53,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:50:23,SL/NL,20,0,0,13,40,9,119,7,19,12,65,10,1,4,101,13,92,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:50:43,SL,6,30,14,10,60,7,0,5,40,9,86,11,0,0,0,12,112,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:50:50,ST,6,30,21,10,67,0,0,6,46,9,92,8,6,0,0,11,119,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:50:56,ST/NT,24,30,27,11,73,0,0,5,52,11,98,6,12,0,0,11,0,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:51:27,WT/WL,19,30,58,13,104,0,0,0,0,8,129,9,43,0,0,5,1,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:51:46,WT,7,30,77,13,0,0,0,1,5,4,0,11,62,0,0,5,20,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:51:53,WT/ET,12,30,84,12,0,0,0,1,12,0,0,14,69,0,0,8,27,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:52:05,ET,7,30,97,1,0,3,1,2,25,6,10,13,0,0,0,10,40,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:52:12,ET/EL,58,30,103,0,0,2,8,2,31,6,17,14,0,2,1,11,47,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:53:17,SL/NL,8,0,0,8,48,6,73,3,96,9,81,0,0,2,66,12,111,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:53:32,ST/NT,22,30,10,9,63,2,1,5,111,13,97,0,0,0,0,11,127,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:54:01,WT/WL,19,30,39,13,92,2,30,5,0,11,126,7,15,0,0,6,1,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:54:20,WT,7,30,58,13,0,8,49,2,19,10,0,11,34,0,0,13,20,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:54:27,WT/ET,15,30,65,11,0,2,56,1,25,0,0,9,41,0,0,12,27,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:54:42,ET,7,30,80,9,0,2,71,4,40,9,9,8,0,0,0,9,42,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:54:49,ET/EL,30,30,87,0,0,6,78,5,48,7,16,10,0,0,0,13,49,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:55:19,EL,7,30,0,10,5,3,108,6,77,11,45,0,0,2,15,11,79,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:55:26,WL/EL,14,0,0,2,12,2,115,6,84,8,52,0,0,2,22,11,86,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:55:47,SL/NL,8,0,0,7,33,3,136,6,105,7,1,2,0,2,43,10,107,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:56:02,ST/NT,26,4,13,5,48,0,0,6,120,5,16,8,15,0,0,11,122,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:56:35,WT/WL,19,30,47,12,81,8,30,0,0,12,50,12,49,5,22,5,1,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:56:54,WT,7,30,65,7,0,6,48,1,5,6,0,9,67,4,41,9,14,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:57:01,WT/ET,12,30,72,11,0,8,55,1,13,9,1,15,75,3,48,13,22,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:57:13,ET,7,30,84,0,0,8,67,4,25,8,13,11,0,4,60,11,34,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:57:20,ET/EL,56,30,92,0,0,8,75,4,32,6,21,11,0,5,67,9,41,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:58:23,SL/NL,8,0,0,13,51,9,137,4,95,12,83,11,2,3,130,13,104,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:58:31,SL,7,30,6,13,59,9,0,6,102,12,91,9,0,3,0,13,111,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:58:38,ST/SL,4,30,13,13,66,0,0,6,110,12,98,0,0,0,0,12,119,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:58:42,ST,7,30,18,13,70,1,0,7,114,12,103,5,0,2,2,11,0,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:58:49,ST/NT,13,30,24,13,77,0,0,4,121,11,110,8,6,2,9,11,0,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:59:09,WT/WL,19,30,44,13,97,0,0,7,1,12,129,12,26,2,29,3,1,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:59:28,WT,7,30,63,13,0,2,1,3,20,11,0,11,45,3,48,7,20,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:59:35,WT/ET,17,30,71,13,0,6,9,4,28,11,2,12,53,2,56,10,28,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:59:52,ET,7,30,87,10,0,6,25,4,44,12,18,12,0,2,72,9,44,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,12:59:59,ET/EL,34,30,94,10,1,6,33,9,51,9,26,11,0,2,79,8,51,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:00:33,EL,7,30,0,19,36,7,67,11,86,12,60,0,0,3,114,12,86,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:00:40,WL/EL,17,0,0,8,43,9,74,11,93,10,67,0,0,2,121,13,93,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:01:04,SL/NL,9,0,0,23,66,8,97,13,116,0,0,6,6,2,144,13,116,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:01:20,ST/NT,16,2,12,25,83,1,1,13,133,11,9,6,23,0,0,12,133,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:01:43,WT/WL,19,2,35,27,106,4,24,0,0,11,32,10,46,2,7,10,1,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:02:02,WT,7,2,53,21,0,4,43,4,17,0,0,12,64,2,25,8,20,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:02:09,WT/ET,32,2,61,19,0,4,50,6,24,0,0,9,71,2,33,6,27,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:02:41,ET,7,30,92,0,0,4,82,5,56,8,29,8,0,4,64,8,59,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:02:48,ET/EL,15,30,99,5,1,4,89,4,63,8,36,8,0,2,71,8,66,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:03:03,EL,7,0,0,8,17,4,105,5,79,8,52,7,0,2,87,9,82,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:03:10,WL/EL,7,30,0,6,24,5,112,5,86,7,59,0,0,2,94,12,89,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:03:24,SL/NL,9,30,1,12,37,5,125,4,99,0,0,3,3,2,107,11,102,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:03:33,SL,7,30,11,11,46,8,0,4,108,0,0,5,12,2,0,12,111,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:03:40,ST/SL,2,30,17,9,53,0,0,6,115,0,0,6,19,0,0,12,118,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:03:42,ST,7,30,20,11,56,0,0,6,118,10,1,6,22,0,0,12,0,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:03:49,ST/NT,21,30,26,12,62,0,0,6,124,10,7,7,28,0,0,13,0,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:04:17,WT/WL,19,30,55,13,90,2,14,0,0,8,35,9,56,2,3,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:04:36,WT,7,30,73,13,0,6,33,0,0,12,0,15,75,4,22,7,0,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:04:43,WT/ET,17,30,81,12,0,6,40,0,0,12,1,16,82,2,29,10,7,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:05:00,ET,7,30,98,0,0,4,58,5,9,10,18,13,0,2,46,10,25,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:05:07,ET/EL,18,30,104,0,0,5,64,6,15,10,25,13,0,2,53,9,31,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:05:25,EL,7,30,0,0,0,4,82,5,33,7,43,8,0,2,71,11,49,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:05:32,WL/EL,18,30,0,0,0,7,89,7,40,10,50,0,0,4,78,12,56,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:05:50,WL,3,0,0,8,0,5,108,6,59,0,0,0,0,3,96,13,75,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:05:57,WT,3,0,0,9,6,5,114,5,65,0,0,10,4,3,103,13,81,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:06:00,WT/ET,18,0,0,9,0,6,117,5,69,0,0,10,8,3,106,13,84,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:06:25,SL/NL,6,30,13,10,1,7,142,6,94,12,9,10,1,3,131,12,109,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:06:39,ST/NT,9,4,26,11,15,0,0,6,107,12,23,0,0,2,0,11,123,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:06:55,WT/WL,15,4,43,13,31,0,0,5,0,12,39,8,8,1,16,12,1,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:07:10,WT,7,30,58,13,0,0,0,4,15,8,0,6,23,1,31,13,16,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:07:17,WT/ET,17,30,65,10,0,0,0,5,22,7,2,8,30,1,38,12,23,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:07:34,ET,7,30,81,1,0,5,8,6,38,10,18,12,0,4,55,12,40,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:07:41,ET/EL,12,30,89,0,0,7,15,6,46,13,26,6,0,2,62,12,47,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:07:53,EL,7,30,0,10,0,5,27,6,57,13,37,0,0,3,74,11,59,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:08:00,WL/EL,17,0,0,5,7,5,34,7,64,11,44,0,0,3,81,13,66,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:08:24,SL/NL,14,2,0,7,31,4,58,8,89,0,0,6,17,3,105,11,90,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:08:38,NL,4,3,13,6,44,0,0,8,102,2,8,5,31,0,0,12,104,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:08:45,NT,4,3,20,7,52,0,0,9,109,6,16,5,38,0,0,12,111,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:08:49,ST/NT,29,3,24,9,56,0,0,0,0,8,20,5,42,0,0,13,115,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:09:25,WT/WL,19,30,60,12,91,0,0,5,1,10,55,13,78,1,18,13,1,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:09:44,WT,7,30,79,0,0,0,0,4,20,5,0,15,97,2,37,10,20,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:09:51,WT/ET,11,30,86,9,0,0,0,4,28,0,0,17,104,2,45,8,28,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:10:02,ET,7,30,97,5,0,0,0,4,39,8,6,14,0,2,56,10,39,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:10:09,ET/EL,18,30,104,0,0,0,0,7,46,9,12,12,0,5,62,9,46,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:10:27,EL,7,30,0,13,4,0,0,5,64,13,31,0,0,3,81,13,64,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:10:34,WL/EL,15,30,0,13,10,5,4,4,71,13,37,0,0,3,87,13,71,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:10:56,SL/NL,9,30,1,9,32,3,26,5,93,0,0,12,20,5,109,8,93,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:11:05,NL,5,30,10,7,41,0,0,5,102,0,0,14,29,4,0,11,102,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:11:12,NT,5,30,17,13,48,0,0,5,108,0,0,14,36,0,0,13,108,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:11:17,ST/NT,34,30,22,12,54,0,0,0,0,8,3,10,41,0,0,13,114,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:11:58,WT/WL,20,30,63,11,94,8,10,0,0,10,24,8,82,0,0,8,1,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:12:18,WT,7,30,83,12,0,9,29,5,11,0,0,9,102,0,0,11,21,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:12:25,WT/ET,12,30,91,11,0,8,37,3,19,9,1,16,110,2,0,10,28,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:12:37,ET,7,30,102,5,0,8,48,6,30,9,13,14,0,3,11,12,40,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:12:44,ET/EL,33,30,110,0,0,8,56,6,38,7,20,13,0,3,19,13,48,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:13:17,ET,7,0,0,0,0,8,88,6,70,9,53,7,0,3,51,11,80,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:13:24,WT/ET,18,0,0,0,0,8,96,7,78,7,60,0,0,2,58,12,87,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:13:49,SL/NL,6,30,21,8,1,7,121,6,103,10,85,10,1,2,83,11,112,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:14:02,ST/NT,24,30,34,8,14,7,1,5,116,12,98,7,14,0,0,12,125,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:14:33,WT/WL,19,30,65,10,45,6,32,0,0,11,129,8,45,4,21,6,1,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:14:52,WT,7,30,84,9,0,6,51,0,0,7,0,8,64,2,40,7,20,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:14:59,WT/ET,10,30,91,11,0,6,58,0,0,6,1,12,71,2,47,11,27,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:15:09,ET,7,30,101,10,0,6,68,0,0,10,11,13,0,2,57,9,37,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:15:16,ET/EL,43,30,108,0,0,8,75,4,3,6,19,12,0,2,64,10,45,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:16:06,SL/NL,12,0,0,5,42,9,125,6,52,5,68,0,0,3,113,13,94,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:16:18,SL,7,30,2,6,54,8,0,4,64,5,80,12,9,0,0,13,106,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:16:25,ST/SL,5,30,9,7,61,2,0,4,71,6,88,12,17,0,0,12,113,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:16:30,ST,7,30,14,7,66,1,0,8,76,5,93,13,22,0,0,12,0,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:16:37,ST/NT,22,30,21,10,73,0,0,8,83,12,100,12,29,0,0,13,0,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:17:06,WT/WL,20,30,50,13,102,7,1,0,0,13,129,12,58,0,0,11,1,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:17:26,WT,7,30,70,13,0,5,20,0,0,0,0,11,77,0,0,8,21,154,"Phase 5 (WL):(Stuck Detector)"
02/15/2017,13:17:33,WT/ET,12,30,77,10,0,8,27,6,1,0,0,13,84,4,5,8,28,154,"Phase 5 (WL):(Stuck Detector)"
