Date,Time,Movement,Duration,Phase 1 (EL) Queue,Phase 1 (EL) Wait,Phase 2 (WT) Queue,Phase 2 (WT) Wait,Phase 3 (SL) Queue,Phase 3 (SL) Wait,Phase 4 (NT) Queue,Phase 4 (NT) Wait,Phase 5 (WL) Queue,Phase 5 (WL) Wait,Phase 6 (ET) Queue,Phase 6 (ET) Wait,Phase 7 (NL) Queue,Phase 7 (NL) Wait,Phase 8 (ST) Queue,Phase 8 (ST) Wait,Period,Errors
02/17/2017,09:57:36,ET,7,30,74,0,0,2,69,6,42,10,13,13,0,3,28,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,09:57:43,ET/EL,50,30,81,0,0,2,75,6,49,10,19,12,0,1,35,7,4,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,09:58:40,SL/NL,13,0,0,0,0,6,133,10,106,11,77,0,0,2,92,7,61,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,09:59:00,ST/NT,22,30,15,5,7,0,0,12,126,9,96,0,0,0,0,9,81,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,09:59:29,WT/WL,19,30,44,10,36,0,0,16,0,11,125,10,14,3,0,7,1,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,09:59:48,WT,7,30,64,13,0,0,0,17,19,10,0,10,34,4,12,2,21,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,09:59:55,WT/ET,17,30,71,10,0,0,0,18,26,7,1,10,40,1,19,2,27,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:00:12,ET,7,30,87,0,0,2,1,19,43,10,18,11,0,4,36,9,44,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:00:19,ET/EL,22,30,95,0,0,3,8,19,50,9,25,10,0,3,43,10,51,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:00:48,SL/NL,9,30,1,0,0,3,38,22,79,7,55,0,0,2,72,11,81,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:00:57,SL,2,30,9,0,0,0,0,22,88,8,63,12,0,2,0,8,89,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:01:04,ST,2,30,16,0,0,0,0,23,95,6,70,13,7,0,0,10,96,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:01:06,ST/NT,50,30,18,0,0,0,0,23,97,6,72,10,9,0,0,9,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:02:03,WT/WL,19,30,75,13,50,2,39,3,1,12,129,11,53,0,0,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:02:22,WT,7,30,95,13,0,3,59,5,21,10,0,17,73,0,0,6,2,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:02:29,WT/ET,17,30,101,13,0,3,65,5,27,10,1,19,80,0,0,9,3,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:02:46,ET,7,30,119,3,0,6,82,6,44,8,19,15,0,0,0,6,20,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:02:53,ET/EL,66,30,125,0,0,3,89,6,51,9,25,14,0,0,0,8,27,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:04:06,SL/NL,7,0,0,10,64,5,162,9,124,12,99,4,0,1,13,10,100,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:04:20,ST/NT,10,30,0,13,77,0,0,10,138,11,112,7,0,1,1,12,113,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:04:37,WT/WL,19,30,16,14,94,0,0,10,1,11,129,5,16,1,18,11,1,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:04:56,WT,7,30,36,13,0,0,0,11,21,11,0,8,36,10,37,8,21,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:05:03,WT/ET,13,30,43,12,0,0,0,4,28,7,2,6,43,5,45,6,28,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:05:16,ET,7,30,56,0,0,0,0,13,41,8,15,8,0,3,58,10,41,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:05:23,ET/EL,19,30,63,0,0,0,0,4,48,8,22,13,0,4,65,7,48,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:05:42,EL,7,30,0,7,11,3,13,4,67,8,41,4,0,3,84,9,67,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:05:49,WL/EL,21,30,0,4,18,6,20,4,74,9,48,0,0,3,91,13,74,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:06:17,SL/NL,10,0,0,6,45,6,48,19,102,0,0,7,21,3,118,12,102,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:06:34,ST/NT,30,30,9,9,63,0,0,20,119,5,7,7,39,0,0,9,119,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:07:11,WT/WL,19,30,45,16,99,3,20,0,0,9,43,9,75,1,7,5,1,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:07:30,WT,7,30,64,9,0,3,40,5,5,7,0,22,95,3,26,4,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:07:37,WT/ET,16,30,71,6,0,3,46,3,12,10,1,9,101,2,33,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:07:53,ET,7,30,87,0,0,3,63,6,28,8,18,19,0,2,49,3,10,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:08:00,ET/EL,39,30,94,0,0,3,69,6,35,7,24,17,0,2,56,5,16,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:08:39,ET,3,0,0,4,32,5,109,6,74,7,64,0,0,4,96,7,56,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:08:46,WT,3,0,0,3,39,5,115,6,81,7,70,0,0,3,102,8,62,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:08:49,WT/WL,15,0,0,2,0,5,118,6,84,7,73,0,0,3,105,7,65,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:09:11,SL/NL,6,30,16,0,0,4,140,8,106,4,1,6,1,3,127,11,87,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:09:25,ST/NT,13,30,30,4,9,0,0,9,120,4,16,11,15,0,0,9,102,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:09:45,WT/WL,19,30,49,10,28,0,0,6,1,9,35,10,34,2,2,10,1,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:10:04,WT,7,30,68,7,0,4,11,3,20,5,0,13,53,2,21,6,20,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:10:11,WT/ET,5,30,75,0,0,4,18,4,27,0,0,12,60,2,28,6,27,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:10:16,ET,7,30,81,0,0,4,23,5,33,0,0,12,0,2,34,8,33,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:10:23,ET/EL,60,30,88,2,1,4,30,7,39,0,0,10,0,3,41,8,39,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:11:30,SL/NL,7,0,0,12,68,4,97,10,106,4,20,0,0,3,108,11,106,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:11:44,ST/NT,28,3,12,10,83,0,0,11,121,9,35,0,0,2,0,10,121,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:12:19,WT/WL,17,30,47,10,118,2,15,0,0,5,70,12,20,1,34,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:12:36,WT,7,30,64,11,0,5,31,6,13,8,0,9,37,1,51,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:12:43,WT/ET,19,30,71,13,0,4,38,6,20,0,0,11,44,3,58,3,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:13:02,ET,7,30,90,4,0,4,57,6,39,10,18,10,0,2,77,12,6,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:13:09,ET/EL,9,30,97,0,0,8,64,6,46,8,25,8,0,2,84,8,13,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:13:18,EL,7,30,0,3,3,4,73,6,54,6,33,0,0,3,93,8,22,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:13:25,WL/EL,25,0,0,2,10,3,80,7,61,11,40,0,0,2,100,9,29,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:13:57,SL/NL,12,0,0,7,42,4,112,8,93,0,0,10,24,3,132,7,61,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:14:16,ST/NT,30,30,15,8,61,0,0,9,113,11,11,10,43,0,0,9,80,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:14:53,WT/WL,19,30,51,13,97,2,35,0,0,8,48,13,80,0,0,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:15:12,WT,7,30,71,12,0,2,55,6,16,1,0,16,99,2,4,8,13,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:15:19,WT/ET,13,30,78,12,0,6,62,5,23,0,0,18,106,3,11,10,20,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:15:32,ET,7,30,91,0,0,3,75,6,36,2,8,15,0,3,24,9,33,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:15:39,ET/EL,37,30,98,7,1,3,82,6,43,2,15,14,0,4,31,7,40,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:16:16,EL,7,30,0,11,38,4,119,8,80,2,52,0,0,3,68,5,76,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:16:23,WL/EL,16,30,0,10,45,3,126,9,87,2,59,0,0,3,75,8,83,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:16:46,SL/NL,7,0,0,8,68,3,149,11,110,4,1,7,13,3,98,10,106,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:17:00,ST/NT,20,30,9,8,82,0,0,12,124,2,15,10,26,0,0,9,120,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:17:27,WT/WL,19,30,36,12,109,0,0,0,0,7,42,12,53,2,2,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:17:46,WT,7,30,55,12,0,0,0,7,16,7,0,14,72,2,21,4,16,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:17:53,WT/ET,5,30,63,11,0,0,0,6,23,9,1,15,80,4,28,7,23,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:17:58,ET,7,30,68,7,0,0,0,5,28,6,7,14,0,4,33,5,28,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:18:05,ET/EL,32,30,75,6,1,0,0,5,35,4,13,12,0,3,40,11,35,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:18:37,EL,7,30,0,3,34,0,0,4,67,8,46,0,0,3,72,8,67,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:18:44,WL/EL,8,30,0,2,40,0,0,5,74,7,52,0,0,3,79,11,74,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:18:52,WL,7,0,0,2,48,0,0,4,82,6,0,0,0,3,87,11,82,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:18:59,WT/WL,18,0,0,2,55,0,0,6,89,0,0,0,0,3,94,11,89,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:19:24,NL/NT,6,2,21,0,0,5,5,8,114,0,0,4,23,3,119,10,114,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:19:30,NT,8,2,27,7,3,3,11,7,0,0,0,5,29,3,0,8,120,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:19:38,ST/NT,16,2,35,8,11,3,19,0,0,7,6,7,37,0,0,7,128,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:20:01,WT/WL,19,4,58,12,34,3,42,0,0,11,29,6,60,2,18,7,1,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:20:20,WT,7,30,77,8,0,3,61,3,17,0,0,14,78,3,37,5,20,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:20:27,WT/ET,17,30,84,9,0,3,68,3,24,0,0,15,86,2,45,5,28,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:20:44,ET,7,30,101,5,0,3,85,5,41,10,14,14,0,2,61,6,44,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:20:51,ET/EL,20,30,108,0,0,3,92,5,48,8,22,12,0,2,69,7,52,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:21:11,EL,7,30,0,0,0,3,112,6,68,8,41,0,0,3,88,12,71,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:21:18,WL/EL,9,30,0,0,0,3,119,5,75,8,48,0,0,4,95,11,78,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:21:34,SL/NL,15,0,0,6,9,4,135,6,92,0,0,6,11,2,112,8,95,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:21:56,ST/NT,31,3,14,6,30,0,0,7,113,4,16,9,32,0,0,11,116,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:22:34,WT/WL,20,4,53,13,69,0,0,0,0,12,54,7,71,1,15,3,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:22:54,WT,7,30,72,9,0,0,0,5,9,3,0,7,90,3,35,8,3,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:23:01,WT/ET,5,30,79,5,0,0,0,4,16,3,0,12,97,3,41,7,9,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:23:06,ET,7,30,84,0,0,0,0,4,21,4,5,14,0,2,47,7,15,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:23:13,ET/EL,42,30,92,5,0,0,0,5,28,5,12,14,0,2,54,9,22,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:23:55,ET,7,0,0,4,41,6,28,6,70,5,54,5,0,2,96,8,64,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:24:02,WT/ET,1,2,1,5,48,5,35,6,77,5,61,0,0,4,103,8,71,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:24:03,WT,7,2,1,6,0,6,35,6,78,5,61,0,0,4,103,11,71,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:24:10,WT/WL,10,30,8,8,0,9,43,5,85,10,69,0,0,2,111,9,79,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:24:27,SL/NL,12,30,26,0,0,7,60,7,102,0,0,6,10,3,128,6,96,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:24:46,ST/NT,16,30,44,0,0,0,0,8,121,0,0,10,29,0,0,8,114,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:25:09,WT/WL,19,30,67,11,3,0,0,5,1,7,15,11,52,0,0,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:25:28,WT,7,30,87,11,0,0,0,7,20,0,0,11,71,1,17,7,16,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:25:35,WT/ET,5,30,93,8,0,0,0,7,27,0,0,10,78,1,23,9,22,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:25:40,ET,7,30,98,7,0,0,0,6,32,0,0,10,0,3,28,7,27,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:25:47,ET/EL,23,30,106,2,1,0,0,5,39,0,0,10,0,5,36,7,35,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:26:10,EL,7,30,0,2,24,0,0,6,62,3,21,0,0,4,58,13,57,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:26:17,WL/EL,12,30,0,2,31,0,0,7,69,4,28,0,0,4,65,7,64,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:26:29,WL,2,1,0,3,43,0,0,7,81,0,0,9,10,4,78,7,77,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:26:36,WT,2,0,0,4,50,0,0,8,88,0,0,9,17,4,85,9,84,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:26:38,WT/ET,18,0,0,4,0,0,0,8,90,0,0,11,19,4,86,9,85,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:27:03,SL/NL,6,30,19,7,1,2,20,10,115,4,10,2,1,4,111,7,110,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:27:16,ST/NT,20,30,32,6,14,0,0,11,128,8,23,2,14,0,0,12,124,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:27:43,WT/WL,14,30,60,13,42,0,0,7,0,9,51,7,42,0,0,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:27:57,WT,7,30,73,12,0,0,0,16,13,0,0,13,55,0,0,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:28:04,WT/ET,10,30,80,9,0,0,0,16,20,0,0,12,63,3,5,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:28:14,ET,7,30,90,4,0,0,0,17,30,3,9,13,0,2,15,5,7,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:28:21,ET/EL,19,30,97,3,1,0,0,17,37,6,16,8,0,2,22,9,14,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:28:40,EL,7,30,0,4,20,2,17,19,56,5,35,0,0,2,41,7,33,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:28:47,WL/EL,31,30,0,3,27,2,24,19,63,6,42,0,0,3,48,9,40,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:29:25,SL/NL,7,0,0,4,65,2,12,22,101,0,0,13,35,2,86,7,78,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:29:39,ST/NT,31,0,0,6,79,0,0,23,115,0,0,10,49,0,0,9,91,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:30:17,WT/WL,19,3,6,15,117,3,10,0,0,9,26,10,87,0,0,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:30:36,WT,7,30,25,11,0,3,29,0,0,8,0,13,106,0,0,7,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:30:43,WT/ET,5,30,32,12,0,3,36,6,5,0,0,14,113,1,3,7,6,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:30:48,ET,7,30,37,10,0,3,41,5,10,0,0,14,0,1,8,6,11,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:30:55,ET/EL,35,30,44,8,1,3,48,7,17,2,5,14,0,1,15,5,19,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:31:30,ET,4,0,0,5,37,3,84,6,53,5,40,0,0,1,51,9,54,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:31:37,WT,4,2,1,4,44,3,91,5,60,3,47,4,0,1,58,8,61,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:31:41,WT/WL,14,30,5,4,0,3,94,7,63,4,51,0,0,2,61,7,65,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:32:02,SL/NL,8,30,26,10,2,6,116,6,85,3,2,0,0,3,83,9,86,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:32:10,SL,3,30,34,9,10,4,0,6,93,8,10,7,6,0,0,8,94,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:32:17,ST,3,30,42,10,17,0,0,7,100,8,17,9,13,0,0,7,101,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:32:20,ST/NT,24,30,44,10,20,0,0,7,102,10,20,6,15,0,0,6,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:32:51,WT/WL,19,30,75,13,51,0,0,0,0,8,51,10,46,4,29,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:33:10,WT,7,30,95,8,0,5,7,6,16,9,0,13,66,5,49,8,9,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:33:17,WT/ET,11,30,101,0,0,4,14,6,23,0,0,13,72,4,55,5,15,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:33:28,ET,7,30,113,0,0,3,26,4,34,0,0,14,0,4,67,6,27,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:33:35,ET/EL,32,30,119,0,0,3,32,5,41,4,2,13,0,5,73,6,33,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:34:07,EL,7,30,0,4,31,6,65,7,73,4,35,0,0,4,106,6,66,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:34:14,WL/EL,20,30,0,3,37,6,71,7,80,4,41,0,0,4,112,10,72,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:34:41,SL/NL,10,30,1,3,64,6,98,9,107,0,0,12,23,4,139,8,99,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:34:58,ST/NT,20,30,18,7,81,0,0,10,124,7,0,12,40,2,0,7,116,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:35:25,WT/WL,19,30,45,12,108,0,0,10,0,9,27,11,67,2,27,5,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:35:44,WT,7,30,64,5,0,0,0,11,20,9,0,14,86,2,47,6,19,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:35:51,ET,7,30,70,6,0,0,0,11,26,10,1,13,92,2,53,4,25,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:35:58,ET/EL,37,30,77,0,0,0,0,12,33,8,8,13,0,2,60,6,32,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:36:35,EL,5,30,0,9,19,0,0,14,70,10,45,0,0,2,97,5,69,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:36:42,WL,5,0,0,8,27,0,0,15,78,8,53,6,2,2,104,7,77,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:36:47,WT/WL,12,0,0,8,31,0,0,15,82,9,0,7,6,2,109,11,81,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:36:59,WT,7,30,0,7,0,0,0,16,94,3,0,7,18,2,121,10,93,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:37:06,WT/ET,18,30,7,1,0,0,0,16,101,0,0,10,25,4,128,7,100,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:37:31,NL/NT,6,30,32,0,0,0,0,18,127,4,8,0,0,2,153,7,126,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:37:37,NT,8,30,39,0,0,0,0,17,0,9,14,3,5,2,0,7,132,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:37:45,ST/NT,9,30,46,8,7,0,0,17,0,8,22,2,13,0,0,9,140,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:38:01,WT/WL,17,30,62,10,22,0,0,21,1,10,37,12,29,0,0,9,1,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:38:18,WT,7,30,79,9,0,0,0,22,18,6,0,12,46,2,6,6,18,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:38:25,WT/ET,5,30,86,7,0,5,0,23,25,8,1,14,53,3,13,6,25,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:38:30,ET,7,30,91,0,0,3,5,23,31,6,6,12,0,4,19,7,31,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:38:37,ET/EL,53,30,98,0,0,2,12,23,37,3,13,11,0,2,25,10,37,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:39:37,SL/NL,7,0,0,7,26,2,72,28,98,10,73,0,0,3,86,7,98,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:39:51,ST/NT,33,30,11,9,40,0,0,29,112,11,87,8,9,0,0,9,112,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:40:31,WT/WL,21,4,51,13,80,0,0,6,1,11,127,8,49,2,3,7,1,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:40:52,WT,7,30,72,10,0,0,0,6,21,10,0,10,70,2,24,7,22,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:40:59,WT/ET,19,30,79,4,0,0,0,5,29,5,1,8,77,2,31,8,29,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:41:18,ET,7,30,98,0,0,0,0,7,48,8,20,13,0,2,50,13,48,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:41:25,ET/EL,20,30,105,0,0,0,0,5,54,8,27,12,0,3,57,10,55,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:41:45,EL,7,30,0,5,12,0,0,6,75,3,47,7,0,2,77,10,75,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:41:52,WL/EL,15,30,0,13,18,0,0,7,81,12,54,0,0,3,84,10,82,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:42:14,NL/NT,9,0,0,9,40,0,0,6,103,0,0,12,10,3,106,7,104,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:42:23,NT,7,0,0,8,50,0,0,5,0,10,5,9,20,3,0,10,113,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:42:30,ST/NT,30,30,5,8,57,0,0,0,0,12,12,10,27,4,0,10,120,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:43:07,WT/WL,19,30,42,11,93,3,35,0,0,12,49,13,63,2,37,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:43:26,WT,7,30,62,11,0,3,54,6,8,10,0,13,83,4,56,7,6,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:43:33,WT/ET,17,30,68,9,0,3,61,5,15,0,0,13,90,2,63,8,12,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:43:50,ET,7,30,85,4,0,3,78,6,31,8,13,14,0,2,80,6,29,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:43:57,ET/EL,29,30,92,0,0,3,85,6,39,8,21,12,0,3,87,11,36,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:44:26,EL,7,30,0,3,26,3,114,6,68,9,50,0,0,3,116,8,66,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:44:33,WL/EL,7,0,0,6,32,6,121,6,75,8,57,0,0,3,123,5,72,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:44:40,WL,7,0,0,7,39,5,128,7,81,7,0,0,0,3,130,6,79,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:44:47,WT/WL,18,0,0,8,46,4,135,6,89,8,0,7,2,3,137,6,86,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:45:12,SL/NL,7,30,3,0,0,4,160,7,113,8,1,7,27,3,162,8,111,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:45:26,ST/NT,9,30,17,13,3,0,0,8,128,8,16,13,42,3,1,8,126,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:45:42,WT/WL,18,30,33,13,19,0,0,8,1,11,32,13,58,2,17,6,1,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:46:00,WT,7,30,51,7,0,0,0,9,20,7,0,13,76,3,36,7,20,154,"Phase 5 (WL):(Stuck Detector)"
02/17/2017,10:46:07,WT/ET,11,30,58,7,0,0,0,9,26,4,2,13,83,2,42,7,26,154,"Phase 5 (WL):(Stuck Detector)"
