Date,Time,Movement,Duration,Phase 1 (EL) Queue,Phase 1 (EL) Wait,Phase 2 (WT) Queue,Phase 2 (WT) Wait,Phase 3 (SL) Queue,Phase 3 (SL) Wait,Phase 4 (NT) Queue,Phase 4 (NT) Wait,Phase 5 (WL) Queue,Phase 5 (WL) Wait,Phase 6 (ET) Queue,Phase 6 (ET) Wait,Phase 7 (NL) Queue,Phase 7 (NL) Wait,Phase 8 (ST) Queue,Phase 8 (ST) Wait,Period,Errors
02/13/2017,12:55:40,NL,7,30,25,5,3,0,0,11,96,0,0,13,42,3,0,12,97,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,12:55:47,NL/NT,1,30,32,11,9,0,0,12,102,0,0,11,49,0,0,11,103,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,12:55:48,NT,7,30,33,13,10,0,0,12,0,0,0,11,50,0,0,13,105,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,12:55:55,ST/NT,33,30,40,11,18,0,0,7,0,10,0,11,57,0,0,12,112,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,12:56:35,WT/WL,19,30,80,13,57,0,0,4,0,9,39,13,97,2,13,10,1,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,12:56:54,WT,7,30,99,11,0,3,10,6,18,9,0,16,116,2,32,8,20,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,12:57:01,WT/ET,5,30,106,11,0,3,18,6,26,6,1,17,123,2,39,8,28,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,12:57:06,ET,7,30,111,8,0,3,22,6,31,9,6,16,0,2,44,8,32,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,12:57:13,ET/EL,37,30,118,1,1,0,0,7,38,11,13,14,0,2,51,8,40,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,12:57:50,EL,2,0,0,7,30,4,35,5,75,7,50,8,0,2,88,11,77,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,12:57:57,WL,2,0,0,7,37,3,42,4,82,7,57,11,1,2,95,11,83,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,12:57:59,WT/WL,20,0,0,8,39,3,44,4,84,7,0,11,4,2,98,11,86,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,12:58:26,NL/NT,9,3,17,0,0,3,1,7,111,0,0,11,30,3,124,8,112,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,12:58:35,NT,7,30,26,5,6,3,10,0,0,5,0,9,39,4,0,8,121,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,12:58:42,ST/NT,20,30,34,11,14,3,18,0,0,7,7,12,47,2,1,9,129,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,12:59:09,WT/WL,19,30,61,12,41,2,45,0,0,9,34,11,74,2,28,2,2,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,12:59:28,WT,7,30,80,13,0,2,64,0,0,0,0,10,93,3,47,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,12:59:35,WT/ET,5,30,86,10,0,2,70,0,0,0,0,13,99,2,53,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,12:59:40,ET,7,30,91,3,0,2,75,0,0,0,0,11,0,2,58,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,12:59:47,ET/EL,40,30,99,0,0,3,83,0,0,11,4,13,0,2,65,3,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:00:27,EL,7,30,0,3,24,5,123,5,7,6,44,6,0,2,105,12,38,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:00:34,WL/EL,17,30,0,4,31,6,130,6,14,6,51,0,0,2,112,11,45,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:00:58,SL/NL,7,0,0,8,55,4,153,6,37,4,1,6,21,2,136,12,68,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:01:05,SL,7,30,0,11,62,6,0,6,44,8,8,7,28,0,0,12,75,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:01:12,ST,7,30,7,10,70,0,0,7,52,5,16,7,36,0,0,11,83,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:01:19,ST/NT,17,30,15,10,77,3,2,7,59,5,23,6,43,0,0,13,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:01:43,WT/WL,16,4,38,14,100,4,26,0,0,5,47,6,67,1,21,9,1,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:01:59,WT,7,30,54,12,0,4,41,0,0,10,0,9,82,1,37,5,17,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:02:06,WT/ET,20,30,61,11,0,4,49,0,0,5,1,13,90,1,44,8,24,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:02:26,ET,7,30,81,0,0,3,69,6,16,8,22,13,0,2,64,10,44,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:02:33,ET/EL,11,30,88,8,1,3,76,5,23,9,28,9,0,3,71,8,51,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:02:44,EL,7,30,0,5,12,3,87,6,34,7,39,7,0,2,82,5,62,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:02:51,WL/EL,27,30,0,5,19,3,93,7,41,6,46,0,0,2,89,5,69,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:03:25,SL/NL,9,30,0,7,53,3,127,7,75,0,0,10,29,2,123,9,103,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:03:34,SL,3,3,9,6,62,0,0,7,84,0,0,13,38,0,0,10,112,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:03:41,ST,3,30,16,8,69,0,0,7,91,0,0,8,45,0,0,9,119,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:03:44,ST/NT,25,30,18,9,72,0,0,8,94,11,0,8,48,2,0,9,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:04:16,WT/WL,20,30,51,12,104,2,0,0,0,10,32,12,80,1,32,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:04:36,WT,7,30,71,12,0,2,19,4,13,11,0,14,100,1,52,10,18,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:04:43,WT/ET,18,30,77,13,0,2,26,3,20,8,1,14,107,1,59,11,25,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:05:01,ET,7,30,95,0,0,3,13,7,38,8,19,14,0,1,77,9,43,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:05:08,ET/EL,17,30,103,0,0,3,20,6,45,5,27,11,0,3,84,7,50,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:05:25,EL,7,30,0,5,11,3,37,3,62,5,43,0,0,3,101,8,67,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:05:32,WL/EL,16,0,0,5,18,3,44,5,69,5,50,3,0,3,108,10,74,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:05:48,EL,7,30,0,5,35,4,61,4,85,0,0,8,16,3,124,11,90,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:05:55,ET,7,3,0,9,41,3,67,8,92,0,0,3,23,3,131,13,97,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:06:02,WT/ET,18,0,0,12,48,3,74,8,99,0,0,5,0,2,138,13,104,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:06:27,ST/NT,17,30,17,6,2,6,99,10,124,8,22,0,0,2,163,13,129,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:06:51,WT/WL,14,30,42,12,26,6,124,5,2,11,46,5,2,4,187,10,2,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:07:05,WT,7,30,55,13,0,6,137,6,15,0,0,8,15,3,201,12,15,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:07:12,WT/ET,10,30,62,11,0,7,144,6,22,9,1,10,22,2,208,11,22,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:07:22,ET,7,30,72,11,0,8,154,7,32,13,11,11,0,9,218,10,32,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:07:29,ET/EL,27,30,80,8,2,7,162,7,40,12,19,13,0,4,225,12,40,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:07:56,ET,7,30,0,7,28,6,188,3,66,9,45,11,0,2,252,10,66,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:08:03,WT/ET,6,30,1,7,35,6,195,4,73,8,52,6,0,2,259,12,73,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:08:09,WT,7,30,8,7,0,6,202,7,80,7,59,0,0,2,265,10,80,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:08:16,WT/WL,7,30,14,0,0,7,208,8,86,6,65,8,1,2,272,9,86,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:08:30,SL/NL,8,30,28,0,0,6,222,8,100,6,1,10,15,2,286,7,100,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:08:38,SL,7,30,37,10,0,6,0,9,109,8,10,7,24,1,0,9,109,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:08:45,ST/SL,4,30,43,13,6,0,0,9,116,8,17,6,30,0,0,10,116,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:08:49,ST,7,30,47,12,10,0,0,10,119,8,20,5,34,2,0,9,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:08:56,ST/NT,22,30,54,11,17,6,1,10,126,5,27,7,41,1,7,8,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:09:25,WT/WL,19,30,83,12,46,6,31,0,0,10,57,13,70,3,36,10,1,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:09:44,WT,7,30,103,13,0,6,50,0,0,12,0,14,90,4,56,10,20,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:09:51,WT/ET,8,30,109,12,0,9,57,4,0,10,1,14,96,2,62,9,27,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:09:59,ET,7,30,118,10,0,9,65,4,8,7,9,12,0,2,71,13,35,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:10:06,ET/EL,33,30,124,0,0,6,71,5,14,9,16,11,0,2,77,11,42,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:10:39,EL,7,0,0,5,31,8,105,7,48,8,49,0,0,5,111,13,75,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:10:46,WL/EL,10,30,0,10,38,9,112,7,55,5,56,0,0,3,118,13,82,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:11:03,SL/NL,12,4,2,11,55,8,129,7,72,0,0,10,14,3,135,11,99,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:11:15,SL,7,30,14,8,67,7,0,7,83,11,5,11,26,2,0,12,111,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:11:22,ST/SL,4,30,21,9,74,7,0,7,91,8,12,8,33,0,0,11,118,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:11:26,ST,7,4,24,9,78,0,0,7,94,8,15,7,36,0,0,11,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:11:33,ST/NT,19,30,31,16,85,0,0,7,101,8,22,8,44,0,0,13,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:11:59,WT/WL,19,30,57,20,111,0,0,6,0,11,48,8,69,2,5,5,1,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:12:18,WT,7,30,76,14,0,0,0,3,19,0,0,13,88,1,24,8,20,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:12:25,WT/ET,14,30,83,13,0,0,0,5,26,11,0,12,96,1,32,10,28,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:12:39,ET,7,30,98,0,0,0,0,6,40,6,14,13,0,1,46,12,42,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:12:46,ET/EL,16,30,104,0,0,0,0,7,47,6,20,11,0,1,53,9,49,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:13:02,EL,7,30,0,0,0,0,0,6,63,6,36,6,0,3,69,12,65,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:13:09,WL/EL,21,30,0,0,0,0,0,7,70,6,44,0,0,3,76,10,72,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:13:37,SL/NL,8,2,1,9,20,3,22,7,98,0,0,8,14,1,104,11,100,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:13:45,SL,2,30,9,11,28,0,0,7,106,0,0,9,22,0,0,13,108,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:13:52,ST,2,3,17,13,35,0,0,8,114,5,5,9,29,0,0,13,115,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:13:54,ST/NT,31,30,19,13,37,0,0,8,116,5,7,8,31,0,0,13,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:14:32,WT/WL,20,30,57,13,75,0,0,0,0,13,45,10,69,4,22,7,1,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:14:52,WT,7,30,76,11,0,0,0,0,0,12,0,13,89,2,42,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:14:59,WT/ET,5,30,83,4,0,2,0,0,0,8,1,13,96,2,49,13,5,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:15:04,ET,7,30,88,0,0,9,4,4,1,9,6,0,0,2,54,13,10,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:15:11,ET/EL,26,30,96,3,2,9,12,5,8,12,13,11,0,2,61,12,17,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:15:37,ET,7,0,0,3,28,7,38,7,34,10,39,4,0,3,87,12,43,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:15:44,WT/ET,1,0,0,4,35,5,45,7,41,9,46,0,0,2,94,12,50,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:15:45,WT,7,0,0,4,0,5,45,7,42,10,47,0,0,3,94,13,50,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:15:52,WT/WL,25,30,5,7,0,4,52,7,49,12,54,0,0,2,102,11,58,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:16:24,SL/NL,7,30,37,0,0,7,84,7,81,0,0,11,19,3,134,11,90,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:16:31,SL,7,30,44,0,0,5,0,7,88,0,0,9,25,2,0,11,96,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:16:38,ST/SL,2,30,51,0,0,1,0,7,95,0,0,10,33,0,0,9,104,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:16:40,ST,7,30,53,10,0,5,0,6,97,0,0,10,35,0,0,10,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:16:47,ST/NT,13,30,60,12,6,0,0,7,104,10,4,10,41,0,0,10,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:17:07,WT/WL,19,30,80,13,26,0,0,6,2,9,24,10,62,0,0,10,1,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:17:26,WT,7,30,99,0,0,0,0,7,21,0,0,14,81,4,9,13,21,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:17:33,WT/ET,14,30,106,0,0,7,5,7,28,0,0,14,88,2,16,13,28,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:17:47,ET,7,30,120,0,0,6,19,5,41,0,0,12,0,3,30,13,41,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:17:54,ET/EL,15,30,127,0,0,6,26,6,48,0,0,12,0,3,37,11,48,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:18:09,EL,7,30,0,0,0,6,41,7,64,5,13,9,0,3,52,12,64,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:18:16,WL/EL,12,30,0,0,0,9,48,7,70,8,20,0,0,4,59,12,70,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:18:28,WL,7,30,0,0,0,8,60,7,82,0,0,6,1,5,71,13,82,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:18:35,WT/WL,18,30,1,0,0,9,67,7,89,6,0,10,8,4,78,13,89,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:18:38,Pedestrian Called (Phase 6),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
02/13/2017,13:19:00,SL/NL,6,30,27,11,1,9,93,8,115,8,1,11,34,4,103,13,115,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:19:06,SL,6,30,32,13,7,8,0,8,120,10,7,11,39,5,0,13,120,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:19:13,ST,6,30,39,13,14,7,0,9,127,12,14,10,46,0,0,10,127,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:19:19,ST/NT,15,30,45,13,20,0,0,9,134,9,20,9,53,2,4,13,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:19:41,WT/WL,19,30,68,13,42,6,17,0,0,12,42,11,75,2,27,10,2,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:19:58,Pedestrian Sent (Phase 6),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
02/13/2017,13:20:00,WT,7,30,86,12,0,6,35,4,18,0,0,13,94,3,45,11,21,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:20:07,WT/ET,7,30,93,6,0,6,42,4,25,8,1,13,101,3,52,10,28,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:20:14,ET,7,30,100,5,0,7,49,3,31,7,8,13,0,3,59,10,34,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:20:21,ET/EL,46,30,107,5,1,7,56,14,38,7,15,14,0,3,66,11,41,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:21:14,SL/NL,8,2,1,7,55,9,109,17,92,6,68,0,0,3,119,12,95,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:21:29,ST/NT,39,3,17,9,70,7,2,18,107,9,84,10,3,3,2,9,110,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:22:15,WT/WL,19,30,62,17,116,3,47,0,0,9,129,10,49,2,47,10,1,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:22:34,WT,7,30,82,13,0,6,67,0,0,9,0,10,68,3,67,10,20,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:22:41,WT/ET,17,30,88,12,0,7,73,0,0,3,1,10,75,3,73,11,27,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:22:58,ET,7,30,105,7,0,9,90,6,5,5,12,13,0,3,90,13,44,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:23:05,ET/EL,56,30,112,0,0,8,97,5,12,5,19,12,0,3,97,11,51,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:24:08,SL/NL,7,0,0,9,28,7,161,7,75,4,82,0,0,16,161,8,114,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:24:22,ST/NT,20,0,0,9,43,7,1,7,90,8,96,11,3,0,0,11,128,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:24:49,WT/WL,19,30,15,13,69,7,28,0,0,10,123,14,30,1,19,5,1,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:25:08,WT,7,30,34,13,0,5,47,0,0,12,0,7,49,2,38,10,20,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:25:15,WT/ET,11,30,41,12,0,4,54,6,3,7,1,10,56,2,45,9,27,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:25:26,ET,7,30,53,0,0,5,65,5,15,11,13,12,0,2,57,7,39,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:25:33,ET/EL,27,30,59,0,0,5,72,4,22,8,19,10,0,2,64,9,46,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:26:07,SL/NL,9,0,0,6,22,8,106,7,55,9,53,0,0,2,97,12,79,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:26:16,SL,7,30,6,8,31,5,0,7,64,9,62,13,1,0,0,11,88,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:26:23,ST/SL,4,30,14,7,39,8,0,7,72,9,70,12,9,0,0,10,96,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:26:27,ST,7,30,18,9,43,0,0,7,76,9,73,10,13,0,0,11,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:26:34,ST/NT,41,30,25,13,50,1,1,7,83,11,80,11,20,0,0,13,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:27:22,WT/WL,20,30,73,13,98,5,49,0,0,11,128,12,68,2,27,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:27:42,WT,7,30,92,13,0,6,69,0,0,11,0,12,87,2,47,9,13,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:27:49,WT/ET,10,30,100,12,0,6,76,0,0,11,1,13,95,2,54,12,20,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:27:59,ET,7,30,110,10,0,5,86,5,8,9,11,11,0,2,64,10,30,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:28:06,ET/EL,52,30,116,7,1,7,93,6,14,9,18,14,0,2,71,13,37,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:29:05,SL/NL,8,30,0,20,61,8,152,4,74,9,77,6,1,2,130,12,97,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:29:13,SL,7,30,7,20,68,5,0,7,81,10,85,8,9,1,0,13,104,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:29:20,ST/SL,4,30,14,21,75,0,0,6,88,11,92,9,16,0,0,11,111,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:29:24,ST,7,30,18,22,80,1,0,6,93,12,96,7,20,0,0,11,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:29:31,ST/NT,19,30,25,22,87,1,1,6,100,11,103,8,27,0,0,12,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:29:57,WT/WL,19,30,51,25,113,4,27,0,0,12,129,11,53,0,0,10,1,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:30:16,WT,7,30,70,18,0,5,46,7,9,9,0,13,72,5,6,9,20,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:30:23,WT/ET,16,30,77,16,0,5,53,5,16,3,2,13,79,3,13,11,27,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:30:39,ET,7,30,93,8,0,5,69,5,32,10,17,12,0,2,29,9,43,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:30:46,ET/EL,13,30,100,5,1,5,76,5,39,10,25,8,0,3,36,8,50,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:30:59,EL,7,30,0,3,14,4,89,4,52,8,38,9,0,3,49,11,63,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:31:06,WL/EL,22,0,0,20,21,4,96,5,59,10,45,0,0,3,56,11,70,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:31:35,SL/NL,12,0,0,23,50,8,125,7,88,0,0,10,27,5,85,10,99,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:31:47,SL,4,30,0,25,62,6,0,7,100,8,8,13,39,0,0,10,111,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:31:54,ST,4,30,8,25,70,0,0,6,108,11,16,12,46,0,0,11,119,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:31:58,ST/NT,26,30,12,26,73,0,0,7,111,12,19,13,50,0,0,12,0,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:32:31,WT/WL,19,30,44,29,106,3,19,0,0,13,52,11,83,2,28,7,1,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:32:50,WT,7,30,64,23,0,2,39,0,0,10,0,14,102,1,48,10,16,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:32:57,WT/ET,15,30,71,21,0,2,46,0,0,10,1,15,109,1,55,9,23,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:33:12,ET,7,30,85,4,0,2,60,0,0,7,16,14,0,1,69,7,37,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:33:19,ET/EL,35,30,92,0,0,2,67,5,1,7,23,13,0,2,76,10,44,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:33:54,EL,7,0,0,2,32,3,103,7,37,9,58,7,0,3,112,10,80,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:34:01,WL/EL,12,0,0,3,39,3,110,6,44,8,65,0,0,3,119,12,87,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:34:20,SL/NL,7,2,2,7,59,3,129,6,63,0,0,4,15,3,138,9,106,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:34:34,ST/NT,24,2,16,11,72,1,1,7,77,0,0,8,29,0,0,11,120,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:35:05,WT/WL,19,30,47,13,103,2,32,0,0,11,16,9,60,0,0,10,1,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:35:24,WT,7,30,65,13,0,3,51,6,4,9,0,14,79,3,6,12,20,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:35:31,WT/ET,17,30,73,12,0,3,58,6,12,5,2,13,86,2,14,11,28,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:35:48,ET,7,30,89,0,0,4,3,5,28,6,18,14,0,2,30,11,44,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:35:55,ET/EL,38,30,97,0,0,6,11,6,35,8,26,13,0,2,37,13,51,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:36:40,SL/NL,14,0,0,0,0,7,56,7,81,11,71,5,2,2,83,10,97,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:37:01,ST/NT,31,2,9,10,11,0,0,8,102,12,92,10,23,0,0,12,117,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:37:39,WT/WL,19,30,47,10,49,5,34,0,0,13,129,14,60,0,0,9,1,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:37:58,WT,7,30,65,0,0,5,53,3,7,12,0,12,79,2,14,10,20,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:38:05,WT/ET,8,30,72,9,0,5,60,3,14,10,1,13,86,2,21,7,27,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:38:13,ET,7,30,81,11,0,5,69,3,23,10,10,12,0,2,30,9,36,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:38:20,ET/EL,20,30,88,7,2,4,4,5,30,9,17,11,0,2,37,11,43,154,"Phase 5 (WL):(Stuck Detector)"
02/13/2017,13:38:40,EL,7,30,0,7,22,4,24,7,49,12,37,8,0,1,56,8,63,154,"Phase 5 (WL):(Stuck Detector)"
