Time","Strength","Firsts","Lasts","Minimum","Maximum"
"Tue Feb 14 2017 15:15:00 GMT-0500 (Eastern Standard Time)","1:38","1:37","1:49","1:28","1:59"
"Tue Feb 14 2017 15:20:00 GMT-0500 (Eastern Standard Time)","1:38","1:37","1:51","1:29","1:59"
"Tue Feb 14 2017 15:25:00 GMT-0500 (Eastern Standard Time)","1:45","1:37","1:49","1:28","1:59"
"Tue Feb 14 2017 15:30:00 GMT-0500 (Eastern Standard Time)","1:56","1:40","1:53","1:28","2:00"
"Tue Feb 14 2017 15:35:00 GMT-0500 (Eastern Standard Time)","1:39","1:34","1:40","1:28","1:50"
"Tue Feb 14 2017 15:40:00 GMT-0500 (Eastern Standard Time)","1:30","1:30","1:31","1:22","1:38"
"Tue Feb 14 2017 15:45:00 GMT-0500 (Eastern Standard Time)","1:29","1:29","1:30","1:19","1:34"
"Tue Feb 14 2017 15:50:00 GMT-0500 (Eastern Standard Time)","1:29","1:29","1:30","1:20","1:32"
"Tue Feb 14 2017 15:55:00 GMT-0500 (Eastern Standard Time)","1:29","1:28","1:30","1:20","1:31"
"Tue Feb 14 2017 16:00:00 GMT-0500 (Eastern Standard Time)","1:30","1:29","1:30","1:22","1:31"
"Tue Feb 14 2017 16:05:00 GMT-0500 (Eastern Standard Time)","1:32","1:30","1:34","1:24","1:37"
"Tue Feb 14 2017 16:10:00 GMT-0500 (Eastern Standard Time)","1:48","1:36","1:52","1:31","2:01"
"Tue Feb 14 2017 16:15:00 GMT-0500 (Eastern Standard Time)","2:01","1:52","2:11","1:45","2:15"
"Tue Feb 14 2017 16:20:00 GMT-0500 (Eastern Standard Time)","2:22","2:11","2:26","2:03","2:32"
"Tue Feb 14 2017 16:25:00 GMT-0500 (Eastern Standard Time)","2:40","2:25","2:42","2:18","2:53"
"Tue Feb 14 2017 16:30:00 GMT-0500 (Eastern Standard Time)","3:02","2:43","3:05","2:35","3:11"
"Tue Feb 14 2017 16:35:00 GMT-0500 (Eastern Standard Time)","3:17","3:05","3:20","2:55","3:23"
"Tue Feb 14 2017 16:40:00 GMT-0500 (Eastern Standard Time)","3:30","3:18","3:30","3:13","3:39"
"Tue Feb 14 2017 16:45:00 GMT-0500 (Eastern Standard Time)","3:46","3:29","3:48","3:20","4:01"
"Tue Feb 14 2017 16:50:00 GMT-0500 (Eastern Standard Time)","4:02","3:47","3:59","3:39","4:12"
"Tue Feb 14 2017 16:55:00 GMT-0500 (Eastern Standard Time)","4:10","4:03","4:04","3:55","4:21"
"Tue Feb 14 2017 17:00:00 GMT-0500 (Eastern Standard Time)","4:15","4:11","4:07","3:59","4:27"
"Tue Feb 14 2017 17:05:00 GMT-0500 (Eastern Standard Time)","4:16","4:13","4:09","4:00","4:30"
"Tue Feb 14 2017 17:10:00 GMT-0500 (Eastern Standard Time)","4:18","4:12","4:10","3:57","4:30"
"Tue Feb 14 2017 17:15:00 GMT-0500 (Eastern Standard Time)","4:22","4:11","4:06","3:57","4:31"
"Tue Feb 14 2017 17:20:00 GMT-0500 (Eastern Standard Time)","4:33","4:29","4:19","4:00","4:49"
"Tue Feb 14 2017 17:25:00 GMT-0500 (Eastern Standard Time)","4:41","4:33","4:28","4:01","4:59"
"Tue Feb 14 2017 17:30:00 GMT-0500 (Eastern Standard Time)","4:36","4:25","4:30","4:04","4:49"
"Tue Feb 14 2017 17:35:00 GMT-0500 (Eastern Standard Time)","4:34","4:23","4:33","4:07","4:48"
"Tue Feb 14 2017 17:40:00 GMT-0500 (Eastern Standard Time)","4:25","4:23","4:26","4:04","4:48"
"Tue Feb 14 2017 17:45:00 GMT-0500 (Eastern Standard Time)","4:29","4:29","4:28","4:08","4:50"
"Tue Feb 14 2017 17:50:00 GMT-0500 (Eastern Standard Time)","4:43","4:41","4:42","4:26","5:00"
"Tue Feb 14 2017 17:55:00 GMT-0500 (Eastern Standard Time)","4:44","4:42","4:38","4:33","4:56"
"Tue Feb 14 2017 18:00:00 GMT-0500 (Eastern Standard Time)","4:49","4:44","4:34","4:31","4:55"
"Tue Feb 14 2017 18:05:00 GMT-0500 (Eastern Standard Time)","4:49","4:36","4:33","4:24","4:53"
"Tue Feb 14 2017 18:10:00 GMT-0500 (Eastern Standard Time)","4:51","4:32","4:36","4:22","4:57"
"Tue Feb 14 2017 18:15:00 GMT-0500 (Eastern Standard Time)","4:50","4:31","4:43","4:23","4:57"
"Tue Feb 14 2017 18:20:00 GMT-0500 (Eastern Standard Time)","4:41","4:32","4:35","4:20","4:53"
"Tue Feb 14 2017 18:25:00 GMT-0500 (Eastern Standard Time)","4:12","4:05","4:01","3:47","4:25"
"Tue Feb 14 2017 18:30:00 GMT-0500 (Eastern Standard Time)","3:45","3:39","3:44","3:20","3:59"
"Tue Feb 14 2017 18:35:00 GMT-0500 (Eastern Standard Time)","3:43","3:32","3:42","3:18","3:47"
"Tue Feb 14 2017 18:40:00 GMT-0500 (Eastern Standard Time)","3:49","3:41","3:47","3:21","3:57"
"Tue Feb 14 2017 18:45:00 GMT-0500 (Eastern Standard Time)","4:03","4:04","4:01","3:37","4:15"
"Tue Feb 14 2017 18:50:00 GMT-0500 (Eastern Standard Time)","4:20","4:21","4:17","3:59","4:46"
"Tue Feb 14 2017 18:55:00 GMT-0500 (Eastern Standard Time)","4:40","4:41","4:30","4:13","4:58"
"Tue Feb 14 2017 19:00:00 GMT-0500 (Eastern Standard Time)","4:56","5:01","4:46","4:34","5:09"
"Tue Feb 14 2017 19:05:00 GMT-0500 (Eastern Standard Time)","5:09","5:08","5:00","4:47","5:16"
"Tue Feb 14 2017 19:10:00 GMT-0500 (Eastern Standard Time)","5:22","5:15","5:15","5:03","5:37"
"Tue Feb 14 2017 19:15:00 GMT-0500 (Eastern Standard Time)","6:02","6:02","5:55","5:36","6:25"
"Tue Feb 14 2017 19:20:00 GMT-0500 (Eastern Standard Time)","6:54","6:53","6:42","6:28","7:08"
"Tue Feb 14 2017 19:25:00 GMT-0500 (Eastern Standard Time)","7:42","7:44","7:36","7:19","8:05"
"Tue Feb 14 2017 19:30:00 GMT-0500 (Eastern Standard Time)","8:05","8:24","8:03","7:38","8:47"
"Tue Feb 14 2017 19:35:00 GMT-0500 (Eastern Standard Time)","8:06","8:28","8:07","7:39","8:51"
"Tue Feb 14 2017 19:40:00 GMT-0500 (Eastern Standard Time)","8:00","8:27","8:04","7:38","8:47"
"Tue Feb 14 2017 19:45:00 GMT-0500 (Eastern Standard Time)","7:46","8:07","7:41","7:30","8:29"
"Tue Feb 14 2017 19:50:00 GMT-0500 (Eastern Standard Time)","7:46","8:06","7:39","7:24","8:26"
"Tue Feb 14 2017 19:55:00 GMT-0500 (Eastern Standard Time)","7:59","8:11","7:50","7:27","8:28"
"Tue Feb 14 2017 20:00:00 GMT-0500 (Eastern Standard Time)","8:27","8:22","8:16","7:37","8:41"
"Tue Feb 14 2017 20:05:00 GMT-0500 (Eastern Standard Time)","8:29","8:29","8:20","7:41","8:47"
"Tue Feb 14 2017 20:10:00 GMT-0500 (Eastern Standard Time)","8:21","8:27","8:05","7:40","8:37"
"Tue Feb 14 2017 20:15:00 GMT-0500 (Eastern Standard Time)","7:46","8:15","7:27","7:18","8:22"
"Tue Feb 14 2017 20:20:00 GMT-0500 (Eastern Standard Time)","7:23","7:50","7:05","6:50","8:01"
"Tue Feb 14 2017 20:25:00 GMT-0500 (Eastern Standard Time)","7:07","7:21","6:27","6:19","7:35"
"Tue Feb 14 2017 20:30:00 GMT-0500 (Eastern Standard Time)","5:51","5:57","5:44","5:37","6:11"
"Tue Feb 14 2017 20:35:00 GMT-0500 (Eastern Standard Time)","3:18","3:02","3:20","2:59","3:26"
"Tue Feb 14 2017 20:40:00 GMT-0500 (Eastern Standard Time)","1:51","1:37","2:01","1:31","2:04"
"Tue Feb 14 2017 20:45:00 GMT-0500 (Eastern Standard Time)","1:28","1:24","1:33","1:19","1:35"
"Tue Feb 14 2017 20:50:00 GMT-0500 (Eastern Standard Time)","1:21","1:17","1:27","1:15","1:31"
"Tue Feb 14 2017 20:55:00 GMT-0500 (Eastern Standard Time)","1:18","1:13","1:19","1:11","1:24"
"Tue Feb 14 2017 21:00:00 GMT-0500 (Eastern Standard Time)","1:12","1:08","1:14","1:07","1:17"
"Tue Feb 14 2017 21:05:00 GMT-0500 (Eastern Standard Time)","1:09","1:05","1:10","1:03","1:14"
"Tue Feb 14 2017 21:10:00 GMT-0500 (Eastern Standard Time)","1:08","1:04","1:08","1:01","1:11"
"Tue Feb 14 2017 21:15:00 GMT-0500 (Eastern Standard Time)","1:07","1:03","1:05","1:01","1:10"
"Tue Feb 14 2017 21:20:00 GMT-0500 (Eastern Standard Time)","1:06","1:02","1:04","1:01","1:09"
"Tue Feb 14 2017 21:25:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:02","1:00","1:08"
"Tue Feb 14 2017 21:30:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:02","1:00","1:09"
"Tue Feb 14 2017 21:35:00 GMT-0500 (Eastern Standard Time)","1:04","1:02","1:04","1:01","1:09"
"Tue Feb 14 2017 21:40:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:03","1:00","1:09"
"Tue Feb 14 2017 21:45:00 GMT-0500 (Eastern Standard Time)","1:02","1:01","1:02","1:00","1:07"
"Tue Feb 14 2017 21:50:00 GMT-0500 (Eastern Standard Time)","1:02","1:02","1:04","1:01","1:08"
"Tue Feb 14 2017 21:55:00 GMT-0500 (Eastern Standard Time)","1:04","1:02","1:05","1:01","1:08"
"Tue Feb 14 2017 22:00:00 GMT-0500 (Eastern Standard Time)","1:04","1:02","1:05","1:01","1:09"
"Tue Feb 14 2017 22:05:00 GMT-0500 (Eastern Standard Time)","1:04","1:02","1:05","1:01","1:09"
"Tue Feb 14 2017 22:10:00 GMT-0500 (Eastern Standard Time)","1:07","1:02","1:08","1:01","1:10"
"Tue Feb 14 2017 22:15:00 GMT-0500 (Eastern Standard Time)","1:08","1:02","1:08","1:01","1:09"
"Tue Feb 14 2017 22:20:00 GMT-0500 (Eastern Standard Time)","1:07","1:01","1:06","1:00","1:09"
"Tue Feb 14 2017 22:25:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:05","1:00","1:09"
"Tue Feb 14 2017 22:30:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:04","1:00","1:09"
"Tue Feb 14 2017 22:35:00 GMT-0500 (Eastern Standard Time)","1:05","1:01","1:05","1:00","1:09"
"Tue Feb 14 2017 22:40:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:04","1:00","1:09"
"Tue Feb 14 2017 22:45:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:04","1:00","1:09"
"Tue Feb 14 2017 22:50:00 GMT-0500 (Eastern Standard Time)","1:03","1:01","1:03","1:00","1:08"
"Tue Feb 14 2017 22:55:00 GMT-0500 (Eastern Standard Time)","1:02","1:00","1:03","0:59","1:09"
"Tue Feb 14 2017 23:00:00 GMT-0500 (Eastern Standard Time)","1:01","1:00","1:02","0:58","1:09"
"Tue Feb 14 2017 23:05:00 GMT-0500 (Eastern Standard Time)","1:00","1:00","1:02","0:58","1:07"
"Tue Feb 14 2017 23:10:00 GMT-0500 (Eastern Standard Time)","1:00","1:00","1:02","0:58","1:06"
"Tue Feb 14 2017 23:15:00 GMT-0500 (Eastern Standard Time)","1:01","1:00","1:02","0:58","1:07"
"Tue Feb 14 2017 23:20:00 GMT-0500 (Eastern Standard Time)","1:01","1:00","1:02","0:58","1:06"
"Tue Feb 14 2017 23:25:00 GMT-0500 (Eastern Standard Time)","1:01","1:00","1:02","0:57","1:06"
"Tue Feb 14 2017 23:30:00 GMT-0500 (Eastern Standard Time)","1:01","1:00","1:03","0:57","1:08"
"Tue Feb 14 2017 23:35:00 GMT-0500 (Eastern Standard Time)","1:01","1:00","1:03","0:57","1:07"
"Tue Feb 14 2017 23:40:00 GMT-0500 (Eastern Standard Time)","1:01","1:00","1:03","0:57","1:07"
"Tue Feb 14 2017 23:45:00 GMT-0500 (Eastern Standard Time)","1:01","1:00","1:03","0:57","1:07"
"Tue Feb 14 2017 23:50:00 GMT-0500 (Eastern Standard Time)","1:02","1:00","1:05","0:57","1:10"
"Tue Feb 14 2017 23:55:00 GMT-0500 (Eastern Standard Time)","1:02","1:00","1:05","0:57","1:07"
"Wed Feb 15 2017 00:00:00 GMT-0500 (Eastern Standard Time)","1:02"
"
