Date,Time,Movement,Duration,Phase 1 (EL) Queue,Phase 1 (EL) Wait,Phase 2 (WT) Queue,Phase 2 (WT) Wait,Phase 3 (SL) Queue,Phase 3 (SL) Wait,Phase 4 (NT) Queue,Phase 4 (NT) Wait,Phase 5 (WL) Queue,Phase 5 (WL) Wait,Phase 6 (ET) Queue,Phase 6 (ET) Wait,Phase 7 (NL) Queue,Phase 7 (NL) Wait,Phase 8 (ST) Queue,Phase 8 (ST) Wait,Period,Errors
02/14/2017,09:16:14,ET/EL,67,40,117,10,1,7,70,40,21,12,12,25,0,1,47,40,16,190,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:17:28,SL/NL,7,2,1,11,75,8,144,40,94,11,86,7,0,3,120,40,90,190,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:17:42,ST/NT,65,40,15,24,89,8,1,40,109,10,100,11,8,0,0,40,104,190,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:18:54,WT/WL,12,8,87,18,161,5,74,0,0,12,173,7,80,4,29,0,0,190,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:19:06,WT,7,9,99,14,0,5,86,4,7,12,0,21,92,5,41,40,3,190,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:19:13,WT/ET,4,40,106,12,0,9,92,40,13,12,1,23,99,3,48,40,10,190,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:19:17,ET,7,40,110,20,0,7,96,40,17,12,6,22,0,5,52,40,14,190,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:19:24,ET/EL,67,40,117,13,1,8,103,4,24,11,13,20,0,3,59,40,21,190,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:20:38,SL/NL,7,2,1,22,75,7,177,40,98,12,87,9,1,4,133,40,95,190,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:20:52,ST/NT,65,6,15,23,89,7,1,40,112,11,101,0,0,0,0,40,109,190,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:22:04,WT/WL,12,40,88,26,161,8,73,0,0,12,173,17,68,2,34,40,2,190,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:22:16,WT,7,40,99,22,0,9,85,0,0,12,0,19,79,2,46,40,13,190,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:22:23,WT/ET,4,40,107,18,0,8,93,0,0,11,2,21,87,2,54,40,21,190,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:22:27,ET,7,40,110,28,0,9,96,0,0,12,5,20,0,2,57,40,24,190,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:22:34,ET/EL,67,40,117,28,1,8,103,0,0,12,12,18,0,2,64,40,31,190,"Phase 3 (SL):(Stuck Detector)/Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:23:48,SL/NL,7,9,1,30,75,8,177,40,49,12,86,0,0,3,138,40,105,190,"Phase 3 (SL):(Stuck Detector)/Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:24:02,ST/NT,65,40,15,30,89,8,1,40,63,11,100,9,10,0,0,40,119,190,"Phase 3 (SL):(Stuck Detector)/Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:25:14,WT/WL,12,40,87,30,161,2,73,0,0,11,172,17,82,3,68,0,0,190,"Phase 3 (SL):(Stuck Detector)/Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:25:26,WT,7,40,99,30,0,4,85,0,0,12,0,19,94,4,80,40,6,190,"Phase 3 (SL):(Stuck Detector)/Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:25:33,WT/ET,8,40,106,27,0,4,4,0,0,12,2,21,101,3,87,3,13,190,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:25:41,ET,7,40,115,30,0,5,12,0,0,12,10,20,0,3,96,40,21,190,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:25:48,ET/EL,71,40,122,12,1,4,19,0,0,12,17,17,0,3,103,40,28,190,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:27:06,SL/NL,7,5,2,30,80,4,98,40,52,11,95,3,2,6,181,40,106,190,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:27:20,ST/NT,57,7,15,30,93,0,0,40,66,11,108,10,15,0,0,40,120,190,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:28:24,WT/WL,12,40,79,30,157,7,48,40,2,11,172,14,79,1,41,40,2,190,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:28:36,WT,7,40,92,30,0,6,60,40,14,11,0,15,92,3,54,40,14,190,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:28:43,WT/ET,4,40,99,30,0,6,67,4,21,12,2,16,99,3,61,40,21,190,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:28:47,ET,7,40,102,30,0,6,71,40,25,12,6,16,0,4,64,40,25,190,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:28:54,ET/EL,67,40,109,30,1,6,77,4,31,12,12,13,0,3,71,40,31,190,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:30:01,Period length changed to 154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,""
02/14/2017,09:30:08,SL/NL,7,2,1,40,75,8,151,10,105,12,86,0,0,2,145,11,105,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:30:22,ST/NT,65,30,15,40,89,7,1,12,120,12,101,2,12,0,0,9,120,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:31:34,WT/WL,25,30,87,30,161,6,73,0,0,12,172,13,84,0,0,3,1,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:31:59,WT,7,30,112,30,0,9,98,6,4,11,0,17,109,0,0,3,0,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:32:06,WT/ET,21,30,119,27,0,7,105,7,11,11,1,19,116,0,0,2,6,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:32:27,ET,7,30,140,0,0,7,126,6,32,12,22,13,0,0,0,4,27,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:32:34,ET/EL,31,30,147,0,0,6,133,6,39,12,29,11,0,2,1,3,35,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:33:12,SL/NL,7,30,2,8,34,6,171,10,77,10,67,0,0,3,38,8,73,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:33:26,ST/NT,16,30,15,9,47,1,1,12,91,9,81,12,6,0,0,7,86,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:33:49,WT/WL,19,30,39,11,71,5,24,7,1,12,104,12,29,4,2,4,2,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:34:08,WT,7,30,57,12,0,4,43,7,20,11,0,11,48,4,21,8,20,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:34:15,WT/ET,15,30,65,9,0,8,50,6,27,12,2,11,56,2,29,10,28,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:34:30,ET,7,30,80,10,0,5,65,7,42,9,17,10,0,2,43,10,43,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:34:37,ET/EL,40,30,87,10,2,4,72,8,49,12,24,10,0,2,50,9,49,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:35:17,EL,7,30,0,7,41,6,112,13,89,10,64,9,0,2,90,7,89,154,"Phase 3 (SL):(Stuck Detector)/Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:35:24,WL/EL,11,0,0,6,48,5,119,14,95,9,70,0,0,2,97,9,96,154,"Phase 3 (SL):(Stuck Detector)/Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:35:42,SL/NL,7,30,1,7,66,4,137,16,113,9,1,0,0,2,115,9,114,154,"Phase 3 (SL):(Stuck Detector)/Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:35:56,ST/NT,20,30,16,11,80,0,0,18,128,11,16,4,5,0,0,11,128,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:36:23,WT/WL,19,30,42,11,107,0,0,18,2,11,42,12,32,1,10,10,2,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:36:42,WT,7,30,61,11,0,0,0,20,20,11,0,11,51,1,29,7,20,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:36:49,WT/ET,14,30,68,0,0,0,0,20,27,10,1,11,58,1,36,6,27,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:37:03,ET,7,30,83,0,0,0,0,22,42,10,16,10,0,2,51,9,42,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:37:10,ET/EL,55,30,89,0,0,0,0,22,48,12,22,12,0,3,57,8,48,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:38:12,NL/NT,11,0,0,8,54,0,0,28,111,9,85,5,2,3,119,9,111,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:38:23,NT,7,0,0,9,64,0,0,27,0,9,95,0,0,0,0,7,121,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:38:30,ST/NT,20,30,4,10,72,0,0,27,0,9,103,0,0,0,0,7,129,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:38:57,WT/WL,19,30,31,13,99,5,10,0,0,12,130,13,14,0,0,7,2,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:39:16,WT,7,30,49,5,0,2,28,6,13,9,0,11,33,0,0,6,20,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:39:23,WT/ET,14,30,56,5,0,2,35,7,20,9,1,10,40,0,0,9,27,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:39:37,ET,7,30,71,0,0,2,50,6,34,8,15,12,0,2,7,5,41,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:39:44,ET/EL,54,30,77,0,0,2,56,7,40,12,22,12,0,4,13,9,48,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:40:45,SL/NL,9,0,0,12,57,2,117,12,102,11,83,0,0,3,75,8,109,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:41:01,ST/NT,23,30,8,8,73,1,2,13,118,9,99,3,1,0,0,7,125,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:41:31,WT/WL,19,2,39,16,103,1,32,7,2,11,130,4,20,0,0,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:41:50,WT,7,30,58,13,0,9,50,6,21,7,0,11,39,0,0,13,8,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:41:57,WT/ET,17,30,64,10,0,8,57,7,27,8,1,12,46,0,0,13,14,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:42:14,ET,7,30,81,0,0,9,74,6,45,10,18,13,0,0,0,13,32,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:42:21,ET/EL,31,30,89,0,0,9,82,6,52,10,26,12,0,0,0,13,39,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:42:59,ST/SL,14,30,1,4,31,6,120,9,90,10,63,8,2,0,0,13,77,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:43:13,ST,7,30,14,9,45,0,0,11,103,12,77,0,0,0,0,10,0,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:43:20,ST/NT,13,30,21,6,52,0,0,11,111,12,84,0,0,0,0,6,0,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:43:40,WT/WL,33,30,42,13,72,0,0,15,0,11,104,8,1,0,0,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:44:13,WT,7,30,75,0,0,6,23,17,33,0,0,14,34,6,28,5,20,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:44:20,WT/ET,16,30,81,5,0,6,29,18,39,10,1,15,40,6,34,3,26,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:44:36,ET,7,30,97,8,0,6,45,19,55,6,18,13,0,6,50,11,42,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:44:43,ET/EL,66,30,105,6,2,6,53,20,62,9,25,13,0,6,58,8,49,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:45:56,SL/NL,7,2,0,7,74,6,125,26,135,9,98,0,0,4,130,9,122,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:46:10,ST/NT,22,30,14,9,88,1,2,27,149,6,112,0,0,0,0,6,136,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:46:39,WT/WL,19,30,43,13,117,1,30,10,1,12,140,0,0,0,0,4,0,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:46:58,WT,7,30,62,9,0,6,49,10,20,10,0,1,12,0,0,5,15,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:47:05,WT/ET,17,30,69,8,0,6,57,11,27,9,2,1,20,0,0,5,22,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:47:22,ET,7,30,86,0,0,7,74,12,44,6,15,12,0,0,0,10,39,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:47:29,ET/EL,60,30,93,5,2,7,81,13,51,7,22,12,0,0,0,10,46,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:48:36,ST/SL,7,30,2,6,69,7,148,18,118,5,89,19,2,0,0,5,113,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:48:43,ST,7,30,9,7,76,7,0,18,125,4,96,20,9,0,0,6,0,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:48:50,ST/NT,16,30,16,6,83,1,1,19,133,7,103,21,16,0,0,5,0,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:49:13,WT/WL,19,30,38,13,105,2,24,0,0,8,126,0,0,0,0,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:49:32,WT,7,30,58,10,0,2,43,27,17,0,0,0,0,4,17,7,10,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:49:39,WT/ET,5,30,64,5,0,2,50,27,23,12,1,10,0,3,24,4,16,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:49:44,ET,7,30,69,8,0,2,55,28,28,11,6,7,0,3,29,4,21,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:49:51,ET/EL,47,30,76,6,2,3,62,28,35,12,13,13,0,3,36,3,28,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:50:45,SL/NL,7,0,0,4,55,2,116,32,89,9,67,15,1,3,90,6,82,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:50:59,ST/NT,41,30,12,8,69,0,0,30,103,9,81,0,0,0,0,7,96,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:51:47,WT/WL,19,30,60,14,117,0,0,6,1,9,129,9,3,2,3,7,1,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:52:06,WT,7,30,80,10,0,0,0,7,20,5,0,11,22,4,22,9,20,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:52:13,WT/ET,17,30,87,6,0,0,0,6,28,0,0,7,29,4,29,9,28,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:52:30,ET,7,30,104,0,0,0,0,6,44,0,0,11,0,2,46,7,44,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:52:37,ET/EL,66,30,111,0,0,0,0,6,51,0,0,10,0,4,53,6,51,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:53:11,Pedestrian Called (Phase 8),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
02/14/2017,09:53:50,NL/NT,7,0,0,8,50,5,6,8,124,8,36,0,0,5,126,10,124,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:53:55,Pedestrian Sent (Phase 8),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
02/14/2017,09:53:57,NT,7,0,0,8,57,3,13,0,0,5,43,6,0,0,0,10,131,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:54:04,ST/NT,35,0,0,13,64,3,20,7,0,9,50,0,0,0,0,12,138,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:54:46,WT/WL,16,30,40,13,105,2,62,0,0,12,91,16,0,0,0,10,1,154,"Phase 1 (EL):(Unresponsive Camera)/Phase 5 (WL):(Stuck Detector)/Phase 6 (ET):(Unresponsive Camera)"
02/14/2017,09:55:02,WT,7,30,56,10,0,3,78,7,14,8,0,13,15,2,2,5,17,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:55:09,WT/ET,13,30,63,9,0,3,85,6,21,0,0,14,23,4,9,4,24,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:55:22,ET,7,30,76,0,0,2,98,7,34,0,0,13,0,3,22,5,37,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:55:29,ET/EL,38,30,83,0,0,2,105,7,41,0,0,12,0,3,29,7,44,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:56:14,SL/NL,7,30,2,7,32,2,150,6,86,9,19,0,0,4,74,4,89,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:56:21,NL,5,30,9,11,40,0,0,7,93,10,26,0,0,0,0,7,97,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:56:28,NT,5,30,15,13,46,0,0,7,100,6,33,8,5,0,0,8,103,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:56:33,ST/NT,15,30,21,12,52,0,0,6,0,6,38,5,10,0,0,12,109,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:56:55,WT/WL,19,30,43,12,74,4,3,6,1,9,60,9,32,0,0,9,1,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:57:14,WT,7,30,61,13,0,3,21,7,20,0,0,13,51,0,0,9,20,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:57:21,WT/ET,13,30,69,9,0,3,29,7,27,2,2,15,58,2,3,7,27,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:57:34,ET,7,30,81,6,0,2,41,7,40,8,15,14,0,2,15,7,40,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:57:41,ET/EL,28,30,89,0,0,5,49,7,48,8,22,14,0,2,23,7,48,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:58:09,EL,7,30,0,9,21,4,77,8,76,12,50,7,0,3,51,8,76,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:58:16,WL/EL,25,0,0,8,28,4,84,8,82,10,57,0,0,3,57,7,82,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:58:48,SL/NL,7,0,0,5,60,4,116,11,114,0,0,9,18,3,89,11,114,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:58:55,NL,2,0,0,6,66,0,0,11,121,0,0,8,25,3,0,11,121,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:59:02,NT,2,0,0,8,74,1,1,12,128,0,0,12,32,0,0,11,128,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:59:04,ST/NT,18,0,0,10,75,1,3,12,0,0,0,12,34,0,0,11,130,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:59:29,WT/WL,19,30,16,12,101,3,29,16,2,7,21,17,59,0,0,9,2,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:59:48,WT,7,30,35,9,0,5,48,17,21,0,0,22,78,0,0,8,21,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:59:55,WT/ET,3,30,42,0,0,5,54,18,28,3,1,18,85,0,0,11,28,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,09:59:58,ET,7,30,45,0,0,5,57,18,30,2,4,23,0,0,0,9,30,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:00:05,ET/EL,33,30,52,9,1,5,64,19,37,6,11,17,0,4,3,7,37,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:00:38,EL,7,30,0,4,35,5,98,22,71,4,44,9,0,3,36,7,71,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:00:45,WL/EL,18,30,0,3,41,6,104,22,77,4,51,0,0,3,42,7,77,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:01:10,SL/NL,7,0,0,5,66,5,129,25,102,0,0,7,21,3,68,9,102,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:01:24,ST/NT,32,4,7,7,80,0,0,26,116,0,0,6,35,0,0,12,116,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:02:03,WT/WL,19,4,46,13,119,6,28,32,1,11,26,6,74,0,0,4,1,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:02:22,WT,7,30,66,7,0,6,47,34,21,0,0,9,93,3,11,5,21,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:02:29,WT/ET,17,30,73,2,0,6,55,35,28,0,0,22,101,3,19,7,28,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:02:46,ET,7,30,89,0,0,6,71,36,44,0,0,19,0,3,35,10,44,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:02:53,ET/EL,22,30,96,0,0,6,78,37,51,0,0,10,0,2,42,6,51,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:03:22,SL/NL,7,30,1,4,1,6,107,39,80,1,20,0,0,2,71,8,80,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:03:36,ST/NT,54,30,16,8,16,0,0,39,95,1,34,10,5,0,0,9,95,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:04:37,WT/WL,19,30,76,13,76,2,56,0,0,10,95,12,65,2,15,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:04:56,WT,7,30,95,13,0,3,75,0,0,0,0,19,84,2,33,5,16,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:05:03,WT/ET,17,30,102,10,0,3,82,0,0,0,0,20,91,2,41,5,24,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:05:20,ET,7,30,119,0,0,3,99,0,0,0,0,16,0,2,57,9,40,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:05:27,ET/EL,43,30,127,0,0,3,107,5,1,0,0,14,0,2,65,8,48,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:06:10,EL,7,30,0,4,30,5,17,9,43,3,36,11,0,3,107,11,90,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:06:17,WL/EL,12,30,0,9,38,4,25,9,51,5,44,0,0,3,115,11,98,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:06:36,SL/NL,7,0,0,8,56,4,43,10,69,0,0,3,5,4,134,9,116,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:06:50,ST/NT,14,0,0,13,70,0,0,13,83,7,12,6,19,0,0,8,130,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:07:11,WT/WL,19,0,0,13,91,0,0,0,0,8,33,10,40,0,0,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:07:30,WT,7,30,4,11,0,3,16,0,0,9,0,14,59,2,11,5,17,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:07:37,WT/ET,17,30,11,9,0,3,23,4,1,4,1,14,66,2,18,5,24,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:07:54,ET,7,30,28,0,0,3,40,5,17,6,18,14,0,2,34,5,41,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:08:01,ET/EL,39,30,35,10,1,3,47,5,24,6,25,14,0,2,41,5,48,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:08:47,SL/NL,10,0,0,4,47,5,93,8,70,3,71,0,0,3,87,10,94,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:08:57,SL,1,30,6,7,57,0,0,9,80,11,81,3,0,0,0,9,104,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:09:04,ST,1,30,13,11,64,0,0,9,87,11,88,5,7,1,1,10,111,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:09:05,ST/NT,32,30,15,10,66,0,0,9,89,11,89,5,8,1,3,11,0,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:09:44,WT/WL,20,30,54,12,104,3,25,0,0,10,128,10,47,2,41,0,0,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:10:04,WT,7,30,74,7,0,3,46,5,0,2,0,13,67,2,62,2,15,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:10:11,WT/ET,18,30,80,11,0,3,52,4,6,0,0,13,73,2,68,2,22,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:10:29,ET,7,30,98,5,0,3,70,7,24,8,12,11,0,2,86,2,40,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:10:36,ET/EL,34,30,106,0,0,3,78,5,32,5,19,11,0,2,94,4,47,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:11:10,EL,7,30,0,0,0,3,112,7,65,7,53,10,0,9,128,10,81,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:11:17,WL/EL,24,30,0,0,0,3,119,7,72,11,60,8,2,9,135,11,88,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:11:48,SL/NL,7,0,0,4,19,3,149,10,103,0,0,3,6,4,165,9,119,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:12:02,ST/NT,10,4,2,7,33,1,1,11,117,0,0,4,20,0,0,12,133,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:12:19,WT/ET,31,3,19,12,50,2,14,0,0,6,3,5,36,1,13,11,1,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:12:50,ET,7,30,50,4,0,2,45,6,27,9,34,14,0,1,44,7,33,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:12:57,ET/EL,24,30,57,0,0,2,52,5,34,8,41,10,0,1,51,12,39,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:13:21,EL,7,0,0,8,20,5,76,7,58,6,65,8,0,1,75,13,63,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:13:28,WL/EL,19,0,0,8,28,7,83,7,65,7,72,0,0,1,82,11,71,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:13:54,SL/NL,12,0,0,7,54,4,109,10,91,0,0,6,12,2,108,7,97,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:14:06,SL,1,30,8,8,66,0,0,11,103,0,0,9,24,0,0,11,109,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:14:13,ST,1,30,15,10,73,0,0,11,111,0,0,12,31,0,0,11,116,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:14:14,ST/NT,31,30,16,11,74,0,0,11,111,0,0,11,32,0,0,11,0,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:14:52,WT/WL,17,30,54,13,112,3,8,0,0,7,30,11,70,0,0,5,0,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:15:09,WT,7,30,71,13,0,6,25,4,15,0,0,8,87,1,10,12,16,154,"Phase 5 (WL):(Stuck Detector)"
02/14/2017,10:15:16,WT/ET,8,30,78,11,0,4,32,5,21,0,0,9,94,1,17,9,23,154,"Phase 5 (WL):(Stuck Detector)"
