Time","Strength","Firsts","Lasts","Minimum","Maximum"
"Tue Feb 14 2017 15:10:00 GMT-0500 (Eastern Standard Time)","1:04","1:05","1:04","0:59","1:18"
"Tue Feb 14 2017 15:15:00 GMT-0500 (Eastern Standard Time)","1:13","1:14","1:12","1:01","1:24"
"Tue Feb 14 2017 15:20:00 GMT-0500 (Eastern Standard Time)","1:17","1:15","1:17","1:02","1:30"
"Tue Feb 14 2017 15:25:00 GMT-0500 (Eastern Standard Time)","1:19","1:15","1:18","1:02","1:31"
"Tue Feb 14 2017 15:30:00 GMT-0500 (Eastern Standard Time)","1:29","1:24","1:30","1:08","1:44"
"Tue Feb 14 2017 15:35:00 GMT-0500 (Eastern Standard Time)","1:29","1:27","1:30","1:09","1:41"
"Tue Feb 14 2017 15:40:00 GMT-0500 (Eastern Standard Time)","1:27","1:25","1:29","1:07","1:34"
"Tue Feb 14 2017 15:45:00 GMT-0500 (Eastern Standard Time)","1:27","1:25","1:24","1:04","1:36"
"Tue Feb 14 2017 15:50:00 GMT-0500 (Eastern Standard Time)","1:28","1:25","1:27","1:11","1:42"
"Tue Feb 14 2017 15:55:00 GMT-0500 (Eastern Standard Time)","1:26","1:22","1:23","1:05","1:39"
"Tue Feb 14 2017 16:00:00 GMT-0500 (Eastern Standard Time)","1:26","1:24","1:24","1:02","1:58"
"Tue Feb 14 2017 16:05:00 GMT-0500 (Eastern Standard Time)","1:41","1:28","1:32","1:03","2:09"
"Tue Feb 14 2017 16:10:00 GMT-0500 (Eastern Standard Time)","1:41","1:24","1:33","1:02","2:07"
"Tue Feb 14 2017 16:15:00 GMT-0500 (Eastern Standard Time)","1:39","1:32","1:28","1:02","2:02"
"Tue Feb 14 2017 16:20:00 GMT-0500 (Eastern Standard Time)","1:40","1:35","1:28","1:04","1:57"
"Tue Feb 14 2017 16:25:00 GMT-0500 (Eastern Standard Time)","1:40","1:36","1:30","1:06","2:01"
"Tue Feb 14 2017 16:30:00 GMT-0500 (Eastern Standard Time)","1:40","1:36","1:32","1:09","1:59"
"Tue Feb 14 2017 16:35:00 GMT-0500 (Eastern Standard Time)","1:39","1:35","1:34","1:11","2:00"
"Tue Feb 14 2017 16:40:00 GMT-0500 (Eastern Standard Time)","1:34","1:31","1:34","1:11","2:02"
"Tue Feb 14 2017 16:45:00 GMT-0500 (Eastern Standard Time)","1:30","1:30","1:30","1:11","2:02"
"Tue Feb 14 2017 16:50:00 GMT-0500 (Eastern Standard Time)","1:36","1:36","1:38","1:12","2:08"
"Tue Feb 14 2017 16:55:00 GMT-0500 (Eastern Standard Time)","1:44","1:41","1:49","1:17","2:16"
"Tue Feb 14 2017 17:00:00 GMT-0500 (Eastern Standard Time)","1:59","1:57","2:04","1:27","2:30"
"Tue Feb 14 2017 17:05:00 GMT-0500 (Eastern Standard Time)","2:17","2:08","2:29","1:46","2:49"
"Tue Feb 14 2017 17:10:00 GMT-0500 (Eastern Standard Time)","2:43","2:29","2:41","2:07","3:02"
"Tue Feb 14 2017 17:15:00 GMT-0500 (Eastern Standard Time)","2:54","2:39","2:50","2:25","3:16"
"Tue Feb 14 2017 17:20:00 GMT-0500 (Eastern Standard Time)","3:15","2:54","3:19","2:41","3:37"
"Tue Feb 14 2017 17:25:00 GMT-0500 (Eastern Standard Time)","3:39","3:20","3:54","2:56","4:06"
"Tue Feb 14 2017 17:30:00 GMT-0500 (Eastern Standard Time)","3:50","3:31","4:01","3:04","4:09"
"Tue Feb 14 2017 17:35:00 GMT-0500 (Eastern Standard Time)","3:47","3:30","3:53","3:00","4:04"
"Tue Feb 14 2017 17:40:00 GMT-0500 (Eastern Standard Time)","3:47","3:32","3:47","2:58","4:02"
"Tue Feb 14 2017 17:45:00 GMT-0500 (Eastern Standard Time)","3:30","3:18","3:15","2:53","3:51"
"Tue Feb 14 2017 17:50:00 GMT-0500 (Eastern Standard Time)","3:09","3:04","3:01","2:47","3:32"
"Tue Feb 14 2017 17:55:00 GMT-0500 (Eastern Standard Time)","3:07","3:03","2:59","2:42","3:22"
"Tue Feb 14 2017 18:00:00 GMT-0500 (Eastern Standard Time)","3:13","3:13","3:04","2:51","3:34"
"Tue Feb 14 2017 18:05:00 GMT-0500 (Eastern Standard Time)","3:17","3:18","3:15","2:53","3:48"
"Tue Feb 14 2017 18:10:00 GMT-0500 (Eastern Standard Time)","3:38","3:26","3:38","2:57","4:07"
"Tue Feb 14 2017 18:15:00 GMT-0500 (Eastern Standard Time)","3:58","3:40","3:59","3:10","4:15"
"Tue Feb 14 2017 18:20:00 GMT-0500 (Eastern Standard Time)","4:08","3:55","4:13","3:16","4:30"
"Tue Feb 14 2017 18:25:00 GMT-0500 (Eastern Standard Time)","4:13","3:58","4:17","3:28","4:34"
"Tue Feb 14 2017 18:30:00 GMT-0500 (Eastern Standard Time)","4:24","4:04","4:29","3:40","4:44"
"Tue Feb 14 2017 18:35:00 GMT-0500 (Eastern Standard Time)","4:24","4:17","4:32","3:55","4:45"
"Tue Feb 14 2017 18:40:00 GMT-0500 (Eastern Standard Time)","4:22","4:12","4:28","3:49","4:44"
"Tue Feb 14 2017 18:45:00 GMT-0500 (Eastern Standard Time)","4:22","4:16","4:25","3:50","4:45"
"Tue Feb 14 2017 18:50:00 GMT-0500 (Eastern Standard Time)","4:21","4:17","4:19","3:51","4:40"
"Tue Feb 14 2017 18:55:00 GMT-0500 (Eastern Standard Time)","4:23","4:18","4:21","3:47","4:40"
"Tue Feb 14 2017 19:00:00 GMT-0500 (Eastern Standard Time)","4:29","4:17","4:24","3:55","4:45"
"Tue Feb 14 2017 19:05:00 GMT-0500 (Eastern Standard Time)","4:21","4:08","4:10","3:34","4:28"
"Tue Feb 14 2017 19:10:00 GMT-0500 (Eastern Standard Time)","3:22","3:12","3:24","2:49","3:39"
"Tue Feb 14 2017 19:15:00 GMT-0500 (Eastern Standard Time)","2:34","2:36","2:51","2:16","3:05"
"Tue Feb 14 2017 19:20:00 GMT-0500 (Eastern Standard Time)","2:13","2:13","2:12","1:58","2:35"
"Tue Feb 14 2017 19:25:00 GMT-0500 (Eastern Standard Time)","1:50","1:50","1:45","1:31","1:58"
"Tue Feb 14 2017 19:30:00 GMT-0500 (Eastern Standard Time)","1:29","1:29","1:27","1:10","1:44"
"Tue Feb 14 2017 19:35:00 GMT-0500 (Eastern Standard Time)","1:18","1:18","1:21","1:00","1:31"
"Tue Feb 14 2017 19:40:00 GMT-0500 (Eastern Standard Time)","1:18","1:19","1:23","1:00","1:32"
"Tue Feb 14 2017 19:45:00 GMT-0500 (Eastern Standard Time)","1:22","1:23","1:25","1:00","1:39"
"Tue Feb 14 2017 19:50:00 GMT-0500 (Eastern Standard Time)","1:25","1:26","1:26","1:03","1:38"
"Tue Feb 14 2017 19:55:00 GMT-0500 (Eastern Standard Time)","1:27","1:22","1:26","1:04","1:37"
"Tue Feb 14 2017 20:00:00 GMT-0500 (Eastern Standard Time)","1:20","1:09","1:19","1:00","1:34"
"Tue Feb 14 2017 20:05:00 GMT-0500 (Eastern Standard Time)","1:12","1:04","1:10","0:58","1:27"
"Tue Feb 14 2017 20:10:00 GMT-0500 (Eastern Standard Time)","1:02","1:00","1:05","0:50","1:12"
"Tue Feb 14 2017 20:15:00 GMT-0500 (Eastern Standard Time)","1:00","0:58","1:00","0:49","1:06"
"Tue Feb 14 2017 20:20:00 GMT-0500 (Eastern Standard Time)","1:01","0:56","1:00","0:49","1:04"
"Tue Feb 14 2017 20:25:00 GMT-0500 (Eastern Standard Time)","1:01","0:56","1:00","0:50","1:07"
"Tue Feb 14 2017 20:30:00 GMT-0500 (Eastern Standard Time)","1:00","0:56","1:00","0:50","1:03"
"Tue Feb 14 2017 20:35:00 GMT-0500 (Eastern Standard Time)","1:01","0:59","1:01","0:51","1:04"
"Tue Feb 14 2017 20:40:00 GMT-0500 (Eastern Standard Time)","1:01","0:58","1:02","0:51","1:05"
"Tue Feb 14 2017 20:45:00 GMT-0500 (Eastern Standard Time)","1:01","0:58","1:02","0:52","1:04"
"Tue Feb 14 2017 20:50:00 GMT-0500 (Eastern Standard Time)","1:00","0:57","1:02","0:51","1:03"
"Tue Feb 14 2017 20:55:00 GMT-0500 (Eastern Standard Time)","1:00","0:58","1:01","0:51","1:03"
"Tue Feb 14 2017 21:00:00 GMT-0500 (Eastern Standard Time)","1:01","0:59","1:03","0:52","1:11"
"Tue Feb 14 2017 21:05:00 GMT-0500 (Eastern Standard Time)","1:05","1:00","1:10","0:53","1:20"
"Tue Feb 14 2017 21:10:00 GMT-0500 (Eastern Standard Time)","1:03","1:00","1:08","0:51","1:20"
"Tue Feb 14 2017 21:15:00 GMT-0500 (Eastern Standard Time)","1:03","1:00","1:05","0:51","1:20"
"Tue Feb 14 2017 21:20:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:05","0:52","1:21"
"Tue Feb 14 2017 21:25:00 GMT-0500 (Eastern Standard Time)","1:04","1:01","1:04","0:51","1:21"
"Tue Feb 14 2017 21:30:00 GMT-0500 (Eastern Standard Time)","1:03","1:01","1:05","0:52","1:21"
"Tue Feb 14 2017 21:35:00 GMT-0500 (Eastern Standard Time)","1:03","1:00","1:04","0:48","1:22"
"Tue Feb 14 2017 21:40:00 GMT-0500 (Eastern Standard Time)","1:03","1:00","1:05","0:48","1:20"
"Tue Feb 14 2017 21:45:00 GMT-0500 (Eastern Standard Time)","1:04","1:00","1:14","0:48","1:23"
"Tue Feb 14 2017 21:50:00 GMT-0500 (Eastern Standard Time)","1:03","1:00","1:14","0:48","1:23"
"Tue Feb 14 2017 21:55:00 GMT-0500 (Eastern Standard Time)","1:05","0:58","1:17","0:47","1:22"
"Tue Feb 14 2017 22:00:00 GMT-0500 (Eastern Standard Time)","1:11","0:59","1:22","0:48","1:28"
"Tue Feb 14 2017 22:05:00 GMT-0500 (Eastern Standard Time)","1:08","1:00","1:22","0:48","1:28"
"Tue Feb 14 2017 22:10:00 GMT-0500 (Eastern Standard Time)","1:06","1:00","1:20","0:48","1:26"
"Tue Feb 14 2017 22:15:00 GMT-0500 (Eastern Standard Time)","1:05","1:01","1:14","0:49","1:24"
"Tue Feb 14 2017 22:20:00 GMT-0500 (Eastern Standard Time)","1:05","1:00","1:11","0:48","1:20"
"Tue Feb 14 2017 22:25:00 GMT-0500 (Eastern Standard Time)","1:05","1:00","1:11","0:48","1:21"
"Tue Feb 14 2017 22:30:00 GMT-0500 (Eastern Standard Time)","1:06","1:00","1:10","0:47","1:23"
"Tue Feb 14 2017 22:35:00 GMT-0500 (Eastern Standard Time)","1:05","1:00","1:08","0:48","1:21"
"Tue Feb 14 2017 22:40:00 GMT-0500 (Eastern Standard Time)","1:03","1:00","1:02","0:49","1:16"
"Tue Feb 14 2017 22:45:00 GMT-0500 (Eastern Standard Time)","1:05","1:01","1:03","0:48","1:20"
"Tue Feb 14 2017 22:50:00 GMT-0500 (Eastern Standard Time)","1:05","1:00","1:02","0:46","1:21"
"Tue Feb 14 2017 22:55:00 GMT-0500 (Eastern Standard Time)","1:03","1:00","1:01","0:44","1:20"
"Tue Feb 14 2017 23:00:00 GMT-0500 (Eastern Standard Time)","1:03","1:00","1:01","0:44","1:16"
"Tue Feb 14 2017 23:05:00 GMT-0500 (Eastern Standard Time)","1:01","0:59","1:00","0:42","1:14"
"Tue Feb 14 2017 23:10:00 GMT-0500 (Eastern Standard Time)","1:01","0:58","1:01","0:41","1:18"
"Tue Feb 14 2017 23:15:00 GMT-0500 (Eastern Standard Time)","1:00","0:55","1:00","0:40","1:09"
"Tue Feb 14 2017 23:20:00 GMT-0500 (Eastern Standard Time)","1:00","0:55","1:00","0:41","1:06"
"Tue Feb 14 2017 23:25:00 GMT-0500 (Eastern Standard Time)","0:59","0:55","1:01","0:42","1:07"
"Tue Feb 14 2017 23:30:00 GMT-0500 (Eastern Standard Time)","0:55","0:51","1:00","0:40","1:05"
"Tue Feb 14 2017 23:35:00 GMT-0500 (Eastern Standard Time)","0:53","0:50","1:00","0:40","1:05"
"Tue Feb 14 2017 23:40:00 GMT-0500 (Eastern Standard Time)","0:52","0:48","1:00","0:41","1:05"
"Tue Feb 14 2017 23:45:00 GMT-0500 (Eastern Standard Time)","0:53","0:49","1:00","0:42","1:05"
"Tue Feb 14 2017 23:50:00 GMT-0500 (Eastern Standard Time)","0:53","0:48","1:00","0:42","1:05"
"Tue Feb 14 2017 23:55:00 GMT-0500 (Eastern Standard Time)","0:53","0:45","1:02","0:40","1:05"
"Wed Feb 15 2017 00:00:00 GMT-0500 (Eastern Standard Time)","0:53"
"
